school,sex,age,address,famsize,Pstatus,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,Gvg,Avgalc,Bum
0,0,0.2000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,0,1,1,1,1,0,0.75,0.5,1.0,0.0,1.0,0.25,0.1,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.8148148148148148,0.5,0.45833333333333337
1,0,0.6000000000000001,0,1,0,0.75,0.75,0.3333333333333333,0.5,0.0,0,1,0,0,1,1,1,1,0.75,0.5,0.25,0.0,0.5,0.5,0.0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.4444444444444444,0.25,0.2777777777777778
0,1,0.6000000000000001,0,0,0,1.0,1.0,0.0,0.0,0.0,0,1,1,0,1,1,1,1,0.0,0.75,0.25,0.5,0.25,0.0,0.25,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,0.7777777777777778,0.375,0.625
1,0,0.6000000000000001,0,1,0,0.5,0.75,0.3333333333333333,0.0,0.0,0,1,1,0,1,1,1,1,1.0,0.25,0.5,0.0,0.25,0.75,0.0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.40740740740740733,0.125,0.3125
0,0,0.2000000000000001,0,1,0,1.0,0.5,0.0,0.5,0.0,0,1,0,0,1,1,1,0,0.75,0.25,0.5,0.0,0.0,1.0,0.1,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,0.7777777777777778,0.0,0.14583333333333334
0,1,0.4000000000000003,0,1,0,0.5,0.75,0.3333333333333333,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.25,0.0,0.0,0.25,0.2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5185185185185185,0.0,0.32638888888888895
0,1,0.0,0,0,1,1.0,1.0,0.0,0.0,0.0,0,0,0,1,1,1,1,0,1.0,1.0,0.5,0.0,0.0,0.75,0.3,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.9999999999999999,0.0,0.4722222222222222
0,0,0.0,1,1,0,0.75,1.0,0.0,1.0,0.0,1,1,1,1,1,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.1,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,0.5185185185185185,0.0,0.04166666666666667
0,0,0.4000000000000003,1,1,0,0.5,1.0,0.0,1.0,0.0,0,1,0,0,1,1,1,1,0.75,0.75,0.5,0.0,0.0,1.0,0.35,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.5925925925925926,0.0,0.18055555555555555
0,1,0.0,0,0,1,0.75,0.5,0.0,0.5,0.0,0,1,1,0,1,1,1,0,0.75,0.25,0.25,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.8888888888888887,0.0,0.10416666666666666
0,1,0.6000000000000001,1,1,0,0.75,0.5,0.0,1.0,0.0,0,0,0,1,0,1,0,0,1.0,0.5,0.25,0.0,0.0,0.5,0.05,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5555555555555555,0.0,0.020833333333333343
0,1,0.4000000000000003,0,0,0,1.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.75,0.75,0.0,0.5,1.0,0.0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,0.5185185185185185,0.25,0.3125
0,1,0.0,0,1,0,0.75,1.0,0.0,0.0,0.0,1,0,0,0,1,1,1,0,1.0,1.0,1.0,1.0,0.25,1.0,0.0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0.5925925925925926,0.625,0.6944444444444445
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.75,0.0,0.25,1.0,0.1,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,0.7407407407407408,0.125,0.2847222222222222
1,0,0.4000000000000003,0,0,1,0.75,0.5,0.3333333333333333,0.5,0.0,0,0,0,0,1,1,0,1,0.0,0.25,0.5,0.0,0.25,1.0,0.1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5185185185185185,0.125,0.21527777777777776
1,0,0.4000000000000003,0,0,0,1.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,1,0.25,0.5,0.75,0.0,0.0,0.0,0.0,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.7777777777777778,0.0,0.1388888888888889
0,1,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,1,1,1,1,0,0.5,0.75,0.75,0.0,0.75,1.0,0.9,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.5555555555555555,0.375,0.8958333333333334
0,1,0.0,0,1,0,0.75,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7037037037037036,0.0,0.20833333333333334
0,1,0.0,0,1,1,0.5,0.5,0.0,1.0,0.0,0,1,0,0,1,1,1,1,0.75,1.0,0.25,0.0,0.0,0.5,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,0.7407407407407408,0.0,0.06944444444444445
0,1,0.0,0,1,0,0.5,0.75,0.0,0.0,0.0,1,1,1,1,0,1,1,1,0.5,0.25,0.25,0.0,0.5,0.5,0.1,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.4444444444444444,0.25,0.42361111111111116
0,0,0.6000000000000001,0,1,0,0.75,0.5,0.0,1.0,0.0,0,0,0,0,1,1,1,1,1.0,0.75,0.5,0.5,0.5,0.0,0.35,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,0.5925925925925926,0.5,0.45833333333333337
0,1,0.2000000000000001,1,0,0,0.75,0.75,0.6666666666666667,0.0,0.0,0,1,1,1,1,1,1,0,0.5,0.5,0.75,1.0,1.0,0.5,0.4,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,0.2962962962962963,1.0,1.0
0,1,0.2000000000000001,0,0,0,1.0,0.75,0.0,0.0,0.0,0,0,1,1,1,1,1,0,0.5,0.0,0.5,0.0,0.5,1.0,0.2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.2962962962962963,0.25,0.4305555555555556
0,1,0.2000000000000001,1,1,0,0.5,0.25,0.3333333333333333,0.0,0.0,0,0,0,1,0,1,0,0,0.5,0.5,0.25,0.0,0.5,0.5,0.0,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.2592592592592592,0.25,0.41666666666666674
0,0,0.2000000000000001,0,1,0,0.5,0.25,0.0,0.5,0.0,0,1,1,0,1,1,0,1,0.75,0.5,1.0,0.0,0.0,1.0,0.1,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.2592592592592592,0.0,0.18055555555555555
1,1,0.4000000000000003,1,1,0,1.0,0.75,0.3333333333333333,0.5,0.0,0,1,1,1,0,1,1,1,0.75,1.0,1.0,0.0,0.5,0.25,0.2,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5185185185185185,0.25,0.4305555555555556
0,0,0.2000000000000001,0,1,0,0.5,0.75,0.0,0.5,0.0,1,1,1,1,1,1,0,0,0.75,0.75,0.5,0.0,0.5,0.75,0.3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.2962962962962963,0.25,0.4375
0,0,0.4000000000000003,0,1,0,0.75,0.25,0.0,1.0,0.0,0,1,0,0,0,1,1,0,0.5,0.75,0.5,0.5,0.5,1.0,0.05,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.5925925925925926,0.5,0.33333333333333337
1,1,0.6000000000000001,1,1,0,0.25,0.75,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,0,0,0.5,0.5,0.75,0.5,0.75,0.5,0.2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.37037037037037035,0.625,0.5694444444444444
0,0,0.0,0,1,0,0.25,0.25,0.0,0.5,0.0,0,1,0,1,0,1,1,0,0.75,0.5,0.25,0.5,0.5,0.75,0.1,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.33333333333333337,0.5,0.45833333333333337
0,0,0.2000000000000001,0,0,0,1.0,0.75,0.6666666666666667,0.5,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.5,0.0,0.25,0.0,0.1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.7777777777777778,0.125,0.2847222222222222
0,0,0.2000000000000001,0,1,0,1.0,0.5,0.0,0.5,0.0,0,0,1,0,1,1,1,1,0.75,0.25,0.5,0.0,0.0,0.5,0.0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.7037037037037036,0.0,0.10416666666666666
0,0,0.2000000000000001,1,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,0,0,0.25,0.75,0.75,0.5,0.5,0.75,0.3,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,0.40740740740740733,0.5,0.576388888888889
0,1,0.4000000000000003,0,1,0,0.75,0.75,0.0,0.0,0.0,0,0,0,1,0,1,1,0,0.75,0.5,1.0,1.0,1.0,1.0,0.15,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7037037037037036,1.0,0.8958333333333334
0,1,0.4000000000000003,0,1,0,0.75,0.25,0.0,0.5,0.0,0,0,1,1,1,1,1,1,1.0,0.75,0.75,1.0,0.75,1.0,0.1,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,0.2962962962962963,0.875,0.701388888888889
0,0,0.4000000000000003,0,1,0,1.0,1.0,0.0,1.0,0.0,0,1,1,1,1,1,1,0,1.0,0.75,0.75,0.0,0.5,0.75,0.35,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.33333333333333337,0.25,0.3194444444444444
0,1,0.6000000000000001,0,1,0,1.0,0.5,0.0,0.5,0.0,0,1,1,1,1,1,1,1,0.75,0.5,0.25,0.0,0.75,1.0,0.55,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.4814814814814815,0.375,0.576388888888889
1,0,0.6000000000000001,0,0,0,0.75,0.25,0.0,0.5,0.0,0,1,1,0,1,1,1,0,0.75,0.5,0.75,0.0,0.0,0.0,0.0,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.2222222222222222,0.0,0.1388888888888889
0,1,0.6000000000000001,0,1,0,1.0,1.0,0.0,1.0,0.0,0,0,0,1,1,1,1,0,0.75,0.5,0.5,0.5,0.25,0.5,0.15,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.40740740740740733,0.375,0.27083333333333337
1,0,0.6000000000000001,0,1,0,0.75,0.75,0.0,0.5,0.0,0,1,0,0,1,1,0,1,1.0,0.5,0.75,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.33333333333333337,0.0,0.1388888888888889
0,1,0.6000000000000001,0,1,0,0.5,0.25,0.0,0.5,0.0,0,0,0,1,1,1,1,0,1.0,0.25,0.75,0.0,0.25,0.75,0.4,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7037037037037036,0.125,0.3402777777777778
0,0,0.2000000000000001,0,1,0,0.75,1.0,0.0,0.5,0.0,0,1,0,0,1,1,1,0,0.25,0.75,0.5,0.0,0.25,0.5,0.6000000000000001,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.0,0.125,0.4930555555555557
0,1,0.0,0,0,0,0.25,0.5,0.0,0.5,0.0,1,1,0,1,1,1,1,0,0.75,0.5,0.25,0.0,0.0,1.0,0.1,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,0.33333333333333337,0.0,0.18055555555555555
0,0,0.2000000000000001,0,0,0,0.5,1.0,0.3333333333333333,0.5,0.0,0,1,1,1,1,1,1,1,0.75,0.25,0.25,0.0,0.25,1.0,0.1,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,0.5925925925925926,0.125,0.21527777777777776
0,1,0.2000000000000001,0,0,0,0.5,0.5,0.3333333333333333,0.5,0.0,0,1,0,1,1,1,1,0,1.0,0.75,0.75,0.5,0.75,1.0,0.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5925925925925926,0.625,0.5208333333333334
0,1,0.0,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.75,0.5,0.5,0.5,0.5,1.0,0.3,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.2962962962962963,0.5,0.5416666666666667
0,0,0.4000000000000003,0,1,0,0.5,0.5,0.0,0.5,0.0,0,1,0,0,1,1,0,1,0.75,0.25,0.25,0.0,0.0,0.5,0.6000000000000001,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.37037037037037035,0.0,0.35416666666666674
0,1,0.4000000000000003,1,0,1,1.0,1.0,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,0,0.5,0.5,0.5,0.5,0.5,0.75,0.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.40740740740740733,0.5,0.45833333333333337
1,1,0.6000000000000001,1,1,0,0.5,0.25,0.3333333333333333,0.0,0.0,0,0,0,1,0,1,1,1,0.75,0.75,0.5,0.0,0.5,1.0,0.25,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.1111111111111111,0.25,0.5555555555555556
0,1,0.6000000000000001,0,1,0,0.5,0.25,0.0,1.0,0.0,0,0,1,1,1,1,1,0,0.75,0.25,0.75,0.0,0.5,0.25,0.3,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,0.7037037037037036,0.25,0.22916666666666666
0,1,0.6000000000000001,1,0,0,0.75,0.5,0.3333333333333333,1.0,0.0,0,1,1,1,1,1,1,0,1.0,0.75,0.25,0.0,0.0,0.75,0.4,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0.6296296296296297,0.0,0.20138888888888892
0,0,0.4000000000000003,0,0,0,0.5,1.0,0.0,0.5,0.0,0,0,0,1,1,1,1,1,0.75,0.5,0.25,0.0,0.0,1.0,0.0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,0.7037037037037036,0.0,0.1388888888888889
0,1,0.0,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,0,1,1,1,1,0,0.75,0.5,0.5,0.0,0.0,1.0,0.1,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,0.9999999999999999,0.0,0.18055555555555555
0,0,0.2000000000000001,0,1,0,0.5,0.25,0.0,0.0,0.0,0,0,0,0,1,1,1,1,0.75,1.0,0.25,0.0,0.0,1.0,1.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.5555555555555555,0.0,0.763888888888889
1,0,0.4000000000000003,1,1,0,0.25,0.5,0.0,0.0,0.0,0,0,0,1,1,1,1,0,0.5,1.0,1.0,0.0,0.5,0.0,0.7000000000000001,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,0.037037037037037035,0.25,0.7777777777777778
0,0,0.4000000000000003,0,1,0,0.25,0.25,0.0,0.5,0.0,0,1,0,0,0,1,1,0,1.0,0.5,0.5,0.0,0.0,0.5,0.2,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0,0.0,0.22222222222222224
0,0,0.2000000000000001,0,1,0,1.0,0.75,0.0,1.0,0.0,1,1,1,1,1,1,1,0,0.5,0.75,0.75,0.5,0.75,0.75,0.1,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0.33333333333333337,0.625,0.42361111111111116
0,1,0.4000000000000003,0,0,0,0.5,0.75,0.0,0.5,0.0,0,1,1,0,0,1,1,0,1.0,0.5,0.5,0.0,0.5,0.5,0.1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,0.4814814814814815,0.25,0.3194444444444444
0,1,0.4000000000000003,0,1,0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,1,1,0,1.0,0.25,0.5,0.0,0.25,1.0,0.2,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8148148148148148,0.125,0.39583333333333337
0,0,0.4000000000000003,0,0,0,1.0,0.75,0.0,0.5,0.0,0,0,0,1,1,1,1,1,0.5,0.25,0.5,0.0,0.25,0.5,0.7000000000000001,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,0.5925925925925926,0.125,0.4652777777777778
0,1,0.4000000000000003,1,0,0,0.25,0.5,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.25,0.25,0.25,1.0,0.5,1.0,0.4,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,0.6666666666666666,0.75,0.826388888888889
0,0,0.0,0,1,0,0.25,0.25,0.0,0.5,0.0,0,1,1,0,1,1,1,0,0.75,0.75,0.25,0.0,0.25,1.0,0.0,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.33333333333333337,0.125,0.24305555555555555
0,1,0.2000000000000001,0,1,0,1.0,0.75,0.0,0.5,0.0,0,1,1,1,1,1,1,0,0.5,0.75,0.5,0.5,0.5,0.5,0.5,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,0.2592592592592592,0.5,0.6597222222222223
0,0,0.0,0,1,0,0.25,0.5,0.0,0.5,0.0,0,0,0,0,0,1,1,0,0.5,0.25,0.5,0.0,0.25,0.0,0.1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.7777777777777778,0.125,0.21527777777777776
0,0,0.6000000000000001,0,1,0,1.0,1.0,0.0,0.5,0.0,0,1,1,0,1,1,1,0,0.75,0.75,0.75,1.0,0.5,1.0,0.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.4444444444444444,0.75,0.6319444444444445
0,0,0.2000000000000001,0,1,0,1.0,0.75,0.0,1.0,0.0,1,1,1,0,1,1,1,0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,0.2222222222222222,0.0,0.0
0,1,0.6000000000000001,0,0,0,0.75,1.0,0.0,0.5,0.0,0,0,0,1,1,1,1,1,0.75,0.5,0.5,0.0,0.5,1.0,0.55,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0.7777777777777778,0.25,0.5069444444444445
0,0,0.4000000000000003,0,1,0,1.0,1.0,0.3333333333333333,1.0,0.0,0,1,1,0,0,1,1,1,0.75,0.5,0.5,0.0,0.25,0.75,0.2,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,0.6666666666666666,0.125,0.1527777777777778
0,1,0.2000000000000001,0,1,0,0.25,0.5,0.0,0.0,0.0,0,1,1,1,1,1,1,1,0.5,0.5,0.5,0.0,0.25,0.5,0.1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,0.4814814814814815,0.125,0.38888888888888884
1,1,0.8000000000000003,0,0,0,0.25,0.25,0.0,0.0,0.0,0,0,0,0,1,1,1,0,0.5,0.25,0.5,1.0,0.5,1.0,0.25,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.2592592592592592,0.75,0.763888888888889
0,1,0.2000000000000001,0,0,0,1.0,0.5,0.0,0.5,0.0,0,0,0,1,1,1,1,0,0.75,1.0,0.0,0.0,0.5,1.0,0.1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,0.7407407407407408,0.25,0.38888888888888884
0,1,0.6000000000000001,0,0,1,1.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,1,0,1.0,0.75,0.5,0.0,0.0,0.25,0.45,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0.6666666666666666,0.0,0.36111111111111116
0,1,0.2000000000000001,1,1,0,1.0,0.75,0.3333333333333333,0.0,0.0,1,1,0,1,0,1,1,0,0.5,0.5,0.5,0.0,0.0,0.75,0.1,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,0.5925925925925926,0.0,0.3194444444444444
0,1,0.2000000000000001,0,1,0,0.5,0.5,0.0,0.5,0.0,0,0,0,0,1,0,1,0,0.75,0.5,1.0,0.5,0.75,0.75,0.2,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,0.37037037037037035,0.625,0.5694444444444444
0,0,0.2000000000000001,0,1,0,1.0,1.0,0.0,0.0,0.0,0,1,0,0,1,1,1,0,0.75,0.75,0.75,0.0,0.25,0.25,0.2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6666666666666666,0.125,0.4652777777777778
0,0,0.0,0,0,1,0.75,1.0,0.0,0.5,0.0,1,0,0,1,1,1,1,1,1.0,0.5,0.25,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.2592592592592592,0.0,0.1388888888888889
0,0,0.4000000000000003,0,1,0,0.5,1.0,0.3333333333333333,0.5,0.0,0,1,1,0,1,1,1,1,0.75,0.5,0.5,0.0,0.0,0.0,0.1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0.37037037037037035,0.0,0.18055555555555555
0,1,0.0,1,1,0,0.5,0.75,0.0,0.5,0.0,1,0,1,1,1,1,0,0,0.75,0.75,0.75,0.0,0.0,0.0,0.1,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.33333333333333337,0.0,0.21527777777777776
