school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Gvg,Avgalc,Bum
0,1,18,1,1,0,4,3,0,2,2,0,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,4,15,14,17,14.5,1.5,14.0
0,1,18,0,1,0,4,3,0,4,2,0,1,3,0,0,1,0,0,1,1,1,1,5,4,5,2,3,5,0,14,13,14,13.5,2.5,11.0
0,1,18,0,0,0,2,2,2,2,1,0,1,2,0,0,1,0,1,0,0,1,0,4,4,4,1,3,3,11,9,11,12,10.0,2.0,27.5
0,1,18,0,0,1,3,4,4,4,1,2,1,2,0,0,0,0,1,1,1,1,1,4,3,5,1,4,2,9,13,14,15,13.5,2.5,24.5
0,1,17,0,0,1,4,4,1,4,1,0,1,3,0,0,1,0,0,1,1,1,0,4,4,2,1,2,4,2,12,15,15,13.5,1.5,12.0
0,1,21,1,0,0,1,1,3,4,2,2,2,2,2,0,1,0,1,1,0,1,1,5,3,3,5,2,4,21,9,10,10,9.5,3.5,48.5
0,1,17,0,0,1,3,2,4,4,1,0,1,2,0,0,1,0,0,1,1,1,0,4,4,4,1,2,5,10,16,18,18,17.0,1.5,25.0
0,1,18,1,1,0,2,3,4,2,1,1,1,1,0,0,0,0,0,1,1,1,0,3,1,3,4,5,4,13,13,14,14,13.5,4.5,33.5
0,1,19,0,1,0,2,1,4,4,1,0,1,1,0,0,0,0,0,1,1,1,0,5,3,4,1,4,4,10,7,11,11,9.0,2.5,27.0
1,1,16,1,0,1,4,4,3,4,0,0,1,2,0,0,1,0,0,1,1,0,0,5,3,2,1,3,2,5,10,11,11,10.5,2.0,17.5
1,1,16,0,1,1,1,2,4,4,3,0,1,3,0,1,0,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,10.5,1.0,8.0
1,1,16,0,1,0,1,1,3,2,0,0,2,2,0,0,1,0,1,1,1,0,1,5,4,5,4,5,3,0,7,0,0,3.5,4.5,16.0
1,1,17,0,1,0,1,1,4,4,0,0,1,2,0,0,0,1,0,0,1,1,0,4,4,3,2,4,5,4,8,9,9,8.5,3.0,19.0
1,1,15,1,0,0,4,1,1,2,1,1,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,0,12,13,14,12.5,1.5,9.0
1,1,15,1,0,0,4,1,1,2,1,1,1,2,0,0,1,0,1,1,1,1,0,5,3,4,1,2,2,7,7,9,8,8.0,1.5,19.5
1,1,16,1,1,0,3,4,4,1,3,0,3,2,0,0,0,0,0,0,1,0,0,3,4,5,1,2,5,4,9,10,11,9.5,1.5,16.0
1,1,15,1,1,0,1,1,4,4,2,0,4,2,0,0,1,0,1,1,1,0,1,5,4,5,2,4,4,8,7,9,9,8.0,3.0,25.0
1,1,15,0,0,0,3,3,3,3,1,1,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,5,0,11,11,11,11.0,1.0,8.0
1,1,17,1,1,0,2,1,4,4,3,0,3,1,0,0,0,0,1,1,0,0,1,5,5,5,5,5,3,8,8,10,9,9.0,5.0,31.0
1,1,16,1,1,0,1,2,4,4,2,1,2,2,0,0,0,0,0,1,1,0,0,4,3,3,1,1,5,0,10,11,11,10.5,1.0,8.0
1,1,17,1,0,0,1,2,3,2,1,0,1,1,0,0,1,0,1,1,1,1,0,5,5,5,5,5,3,4,10,11,11,10.5,5.0,25.0
1,1,16,1,1,0,1,1,3,4,3,1,2,1,0,0,0,0,1,1,1,0,0,3,4,4,3,4,5,6,11,11,11,11.0,3.5,24.0
1,1,15,0,1,0,3,1,4,2,0,0,2,1,0,0,1,0,0,1,1,0,0,3,2,3,1,3,4,0,10,9,11,9.5,2.0,10.0
1,1,15,0,1,0,2,2,1,4,1,0,3,1,0,0,0,0,0,1,1,0,0,4,3,3,1,2,4,1,13,12,13,12.5,1.5,11.5
1,1,16,0,1,0,4,4,4,0,2,1,1,2,0,0,1,0,1,1,1,0,1,4,3,1,1,1,3,0,13,12,13,12.5,1.0,8.0
1,1,16,0,0,0,2,1,3,2,2,0,2,1,0,0,1,0,1,1,1,1,0,2,4,3,2,3,4,4,10,8,10,9.0,2.5,19.0
1,1,15,1,0,0,1,3,3,4,1,1,3,1,0,0,1,0,1,1,1,1,0,4,2,4,3,5,3,2,10,11,11,10.5,4.0,17.0
1,1,15,0,1,0,3,3,2,2,2,1,2,1,0,0,1,0,1,0,1,1,0,4,3,3,2,4,3,11,12,10,11,11.0,3.0,29.5
1,1,18,1,1,0,1,1,4,4,0,0,2,1,1,0,0,0,1,1,0,1,0,4,4,3,3,4,4,0,8,9,10,8.5,3.5,17.0
1,1,17,0,1,0,3,3,2,3,2,0,2,4,1,0,1,1,1,1,1,0,0,5,4,5,3,4,5,0,10,11,10,10.5,3.5,14.0
1,1,17,0,1,0,1,2,4,4,2,1,1,1,1,0,1,0,1,1,0,1,1,5,3,5,5,5,1,12,6,7,7,6.5,5.0,37.0
1,1,16,0,0,0,4,3,4,4,2,1,1,1,0,0,0,0,1,1,1,1,0,4,2,5,1,5,5,8,14,12,13,13.0,3.0,24.0
1,1,17,1,0,0,2,2,2,2,3,0,3,4,1,0,1,0,0,1,1,0,0,1,3,5,3,5,3,2,10,8,9,9.0,4.0,17.0
1,1,17,1,1,0,2,2,4,4,2,0,3,1,1,0,1,0,0,0,1,1,0,4,4,5,1,2,5,0,10,9,9,9.5,1.5,13.0
1,1,16,1,1,0,2,1,4,2,1,0,2,2,0,0,0,0,1,1,1,1,0,5,2,1,1,1,2,0,8,7,0,7.5,1.0,7.0
1,1,18,0,0,0,4,4,3,1,0,0,1,4,0,0,1,0,1,1,0,1,1,5,5,5,5,5,5,2,5,6,6,5.5,5.0,19.0
1,1,17,0,0,0,4,4,4,2,0,0,1,3,0,0,1,0,0,1,1,1,0,4,4,3,1,2,5,0,15,14,16,14.5,1.5,9.0
1,1,16,0,0,0,2,2,2,2,3,0,4,3,0,0,0,0,0,1,1,0,0,5,1,3,2,2,3,0,10,9,10,9.5,2.0,7.0
1,1,17,0,1,0,3,3,2,2,0,0,1,1,0,0,1,0,1,1,1,1,0,4,1,4,5,5,3,8,7,10,9,8.5,5.0,27.0
1,1,17,0,1,0,1,1,3,2,3,0,3,2,0,0,0,0,0,1,1,1,1,5,1,3,3,3,1,0,10,10,10,10.0,3.0,10.0
1,1,16,0,1,0,2,1,1,2,3,0,2,2,0,0,0,0,0,0,1,1,1,4,2,2,1,4,5,2,9,7,8,8.0,2.5,13.0
1,1,16,0,0,0,4,4,0,1,3,1,1,1,0,0,1,0,0,1,1,1,0,4,1,2,2,5,5,0,11,12,12,11.5,3.5,12.0
1,1,15,1,1,0,1,2,4,2,2,0,3,2,0,0,1,0,1,1,1,0,0,5,5,5,1,3,5,11,9,11,10,10.0,2.0,28.5
1,1,15,0,0,1,2,2,4,4,1,0,3,4,0,0,1,0,1,1,1,0,0,5,4,5,2,3,5,8,13,14,14,13.5,2.5,22.0
1,1,15,0,0,1,2,1,2,2,2,0,1,1,0,0,0,0,1,1,1,1,0,4,3,3,1,2,5,11,12,13,12,12.5,1.5,26.5
1,1,17,1,1,0,4,4,1,4,2,1,3,1,3,0,0,0,1,1,1,1,1,3,3,3,1,3,5,2,9,9,8,9.0,2.0,20.0
1,1,17,1,0,0,1,3,4,4,2,1,2,1,0,0,0,0,1,1,1,0,1,5,1,2,3,3,5,2,12,11,12,11.5,3.0,14.0
1,1,17,0,1,0,3,4,2,4,3,0,1,2,1,0,1,0,1,0,1,1,1,5,4,4,3,4,5,8,8,9,8,8.5,3.5,28.0
1,1,16,1,0,0,4,1,4,3,3,1,1,1,0,0,0,0,0,1,1,1,0,4,1,2,2,1,2,0,10,11,11,10.5,1.5,8.0
1,1,16,0,0,1,2,2,4,2,2,1,2,2,0,0,1,0,0,0,1,1,1,4,1,2,2,2,5,0,12,13,13,12.5,2.0,8.0
1,1,17,0,1,0,3,2,4,4,3,1,2,2,0,0,1,1,0,1,1,1,0,4,1,2,2,2,1,0,13,14,13,13.5,2.0,8.0
1,1,19,0,1,0,1,1,4,4,3,0,1,2,2,0,1,0,1,1,0,1,0,4,4,3,3,4,4,2,9,9,10,9.0,3.5,21.0
1,1,17,0,0,1,1,0,4,4,0,0,1,1,0,0,0,0,0,1,1,0,1,4,1,2,1,1,5,4,11,11,12,11.0,1.0,13.0
1,1,16,1,0,0,1,2,4,3,2,0,1,1,0,0,0,0,0,1,1,0,0,4,4,4,2,4,5,4,9,10,11,9.5,3.0,20.0
1,1,17,1,1,0,2,2,4,4,2,0,2,1,0,0,0,0,1,1,0,0,1,5,5,5,3,5,5,0,8,13,10,10.5,4.0,17.0
1,1,18,1,1,0,1,0,3,3,2,2,3,1,1,1,1,0,0,1,1,0,0,4,3,2,1,1,4,0,12,12,13,12.0,1.0,11.0
1,1,17,1,1,0,1,1,4,2,2,0,2,1,0,0,1,0,1,0,1,1,1,4,5,5,1,3,2,0,10,9,10,9.5,2.0,13.0
1,1,18,0,0,0,1,1,3,3,2,0,2,2,0,0,1,0,1,1,1,0,0,4,3,3,1,4,5,6,10,9,10,9.5,2.5,20.0
1,1,17,0,1,0,2,2,4,4,2,0,1,1,1,0,0,0,1,1,1,0,1,1,2,1,2,3,5,0,7,0,0,3.5,2.5,13.0
1,1,16,1,1,0,3,2,2,4,2,1,2,1,0,0,0,0,0,1,1,1,0,4,5,5,2,3,5,2,11,9,10,10.0,2.5,17.0
1,1,16,1,0,0,1,1,3,4,2,0,2,1,0,0,0,0,1,1,1,1,0,4,5,5,2,4,5,0,10,10,9,10.0,3.0,15.0
1,1,18,1,1,0,1,1,2,4,2,2,2,1,1,0,1,0,0,1,0,1,1,5,3,3,2,3,5,2,9,7,9,8.0,2.5,17.0
1,1,18,1,1,0,3,2,2,4,2,0,1,1,1,0,0,0,0,1,0,1,0,2,3,1,2,2,5,0,4,0,0,2.0,2.0,13.0
1,1,19,0,1,0,3,2,3,2,2,0,2,1,3,0,0,0,1,1,1,0,0,3,2,1,1,1,3,4,6,11,9,8.5,1.0,20.0
1,1,18,0,1,0,3,3,3,3,2,0,1,2,2,0,1,0,1,1,0,1,0,4,4,5,1,3,3,9,4,8,8,6.0,2.0,28.5
1,1,16,1,1,0,2,2,2,2,2,0,2,1,0,0,1,0,1,1,1,1,1,5,4,3,2,4,4,6,7,8,8,7.5,3.0,23.0
1,1,19,0,1,0,2,1,3,4,2,2,2,1,3,0,0,0,1,0,0,1,1,4,4,3,1,3,5,4,8,9,9,8.5,2.0,24.0
1,1,20,1,1,0,1,1,4,4,2,2,2,1,1,0,1,0,0,1,0,1,1,4,4,3,2,4,4,12,8,11,10,9.5,3.0,34.0
1,1,18,1,1,0,3,2,4,4,2,0,2,1,0,0,1,0,0,0,1,1,0,2,5,5,5,5,5,8,9,10,11,9.5,5.0,31.0
1,1,19,1,1,0,1,1,4,2,0,2,3,2,1,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,10,9,11,9.5,3.0,27.0
1,1,17,0,1,0,3,3,1,4,2,0,2,2,1,0,1,0,0,1,1,1,0,4,5,4,2,3,3,4,8,9,10,8.5,2.5,21.0
1,1,18,0,0,0,1,3,3,2,2,0,1,1,0,0,0,0,0,1,0,1,1,4,3,3,2,3,3,0,9,10,9,9.5,2.5,12.0
1,1,19,1,1,0,1,1,4,4,0,2,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,9,10,8.5,3.0,22.0
1,1,18,0,0,0,4,4,2,4,1,0,1,1,0,0,1,0,1,1,1,1,0,5,4,5,1,1,5,3,17,17,17,17.0,1.0,14.5
1,1,18,0,0,0,1,2,3,2,0,0,2,1,0,0,1,0,0,0,1,0,0,4,1,4,5,5,1,8,10,11,11,10.5,5.0,27.0
1,1,18,1,1,0,4,4,3,2,3,0,3,1,0,0,1,1,1,1,1,1,1,2,5,5,1,1,1,5,12,13,14,12.5,1.0,18.5
1,1,17,1,1,0,1,1,4,2,3,1,3,1,0,0,0,0,0,0,0,0,0,4,2,3,3,4,4,4,12,13,14,12.5,3.5,19.0
1,1,17,1,1,0,4,3,2,4,0,0,2,2,1,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,10,11,11,10.5,2.0,20.0
1,1,18,0,0,0,1,1,4,2,0,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,2,14,13,14,13.5,1.5,13.0
1,1,18,1,1,0,1,3,3,4,2,0,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,0,8,10,9,9.0,3.0,12.0
1,1,18,0,0,0,4,4,0,2,3,0,2,3,0,0,0,0,0,1,1,1,1,4,2,2,2,2,5,0,15,16,16,15.5,2.0,8.0
1,1,18,1,0,0,1,2,3,2,3,1,3,1,0,0,1,0,1,1,0,1,1,4,3,3,2,3,3,3,9,10,10,9.5,2.5,16.5
1,1,18,0,1,0,4,4,0,0,0,1,1,2,0,0,0,0,1,0,1,1,0,3,2,4,1,4,2,4,17,18,19,17.5,2.5,16.0
1,1,18,1,1,0,2,1,4,4,3,0,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,0,7,7,0,7.0,2.0,12.0
1,1,17,0,1,0,2,3,4,2,0,1,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,4,14,15,16,14.5,1.0,15.0
1,1,19,1,1,0,1,1,4,2,3,0,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,5,8,0,6.5,2.0,13.0
1,1,18,1,1,0,4,2,4,4,0,1,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,0,7,7,0,7.0,3.5,17.0
1,1,17,0,0,0,3,1,2,2,2,0,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,6,10,10,10,10.0,3.5,24.0
1,1,18,1,0,0,3,2,2,4,2,0,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,4,10,11,11,10.5,3.5,21.0
