school,sex,age,address,famsize,Medu,Fedu,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Mjob_at_home,Mjob_health,Mjob_other,Mjob_services,Mjob_teacher,Fjob_at_home,Fjob_health,Fjob_other,Fjob_services,Fjob_teacher,reason_course,reason_home,reason_other,reason_reputation,guardian_father,guardian_mother,guardian_other,Pstatus_A,Pstatus_T,Gvg,Avgalc,Bum
0,1,16,0,1,3,3,3,2,0,1,1,0,0,0,1,1,0,5,3,3,1,3,2,6,7,10,10,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,8.5,2.0,19.0
0,1,18,0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,3,2,5,2,5,5,4,6,9,8,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,7.5,3.5,21.0
0,1,16,1,1,2,1,2,1,0,0,0,0,1,0,1,0,0,3,3,2,1,3,3,0,8,9,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.5,2.0,11.0
0,1,17,1,1,2,1,1,1,0,0,0,0,0,0,1,1,0,4,4,2,2,4,5,0,8,12,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.0,3.0,14.0
0,1,17,0,0,1,1,2,1,1,0,1,0,1,1,1,1,0,4,4,4,1,2,5,2,7,9,8,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.0,1.5,16.0
0,1,19,0,0,4,3,1,2,0,0,1,0,0,1,1,1,0,4,3,1,1,1,1,12,11,11,11,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,11.0,1.0,26.0
0,1,18,0,1,2,1,1,2,0,0,0,0,1,1,1,1,0,5,2,4,1,2,4,8,15,14,14,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,14.5,1.5,20.0
0,1,18,0,1,4,3,1,2,0,0,1,1,0,0,1,1,0,4,3,2,1,1,3,2,8,8,8,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.0,1.0,11.0
0,1,18,1,1,3,2,1,3,0,0,0,0,1,0,1,0,0,5,3,2,1,1,3,1,13,12,12,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,12.5,1.0,8.5
0,1,18,1,0,3,4,2,2,0,0,1,1,1,1,1,1,0,4,2,5,3,4,1,13,17,17,17,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,17.0,3.5,31.5
0,1,17,0,1,3,1,1,2,0,0,0,1,1,1,1,1,1,5,4,4,3,4,5,2,9,9,10,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,9.0,3.5,17.0
0,1,18,0,1,4,2,1,2,0,0,1,1,1,1,1,1,1,5,4,5,1,3,5,10,10,9,10,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,9.5,2.0,26.0
0,1,17,1,1,1,2,1,2,0,0,1,1,1,0,1,0,1,3,5,2,2,2,1,2,15,14,14,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,14.5,2.0,15.0
0,1,18,0,1,4,4,2,1,0,0,0,1,1,1,1,1,0,3,2,4,1,4,3,22,9,9,9,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,True,9.0,2.5,44.0
0,1,18,0,0,4,3,2,1,0,0,0,1,1,1,1,1,0,4,2,3,1,2,1,8,10,11,10,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,10.5,1.5,21.0
0,1,17,0,0,4,1,2,1,0,0,0,1,1,1,1,1,1,4,5,4,2,4,5,30,8,8,8,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,8.0,3.0,60.0
0,1,17,0,0,3,2,1,1,1,0,0,0,0,1,1,1,0,4,4,4,3,4,3,19,11,9,10,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,10.0,3.5,45.5
0,1,17,0,1,1,1,1,2,0,0,0,1,0,0,1,1,0,4,3,3,1,2,4,2,12,10,11,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,11.0,1.5,12.0
0,1,18,0,1,2,1,1,3,0,0,0,1,1,1,1,1,0,4,2,4,1,3,2,6,15,14,14,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,14.5,2.0,17.0
0,1,18,0,0,4,4,1,2,0,0,1,1,1,1,1,1,0,5,4,3,1,1,2,9,15,13,15,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,14.0,1.0,22.5
0,1,18,0,1,4,2,1,2,0,0,1,1,1,1,1,1,1,4,3,2,1,4,5,11,12,11,11,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,11.5,2.5,27.5
0,1,18,1,0,3,2,2,3,0,0,1,1,1,1,1,1,0,5,4,2,1,1,4,8,14,13,14,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,13.5,1.0,20.0
0,1,17,0,1,3,3,1,1,0,0,1,1,0,1,1,1,0,4,4,3,1,3,5,4,14,12,11,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,13.0,2.0,18.0
0,1,18,0,0,4,4,1,1,0,0,1,1,0,1,1,1,1,1,4,2,2,2,1,5,16,15,16,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,15.5,2.0,19.5
0,1,17,0,0,4,4,2,1,0,0,0,1,0,1,1,1,0,4,1,1,2,2,5,0,11,11,10,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,11.0,2.0,9.0
0,1,19,0,1,3,3,1,2,1,0,1,0,1,1,1,1,1,4,4,4,1,1,3,20,15,14,13,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,14.5,1.0,41.0
0,1,20,0,1,3,2,1,1,0,0,0,0,1,1,1,0,0,5,5,3,1,1,5,0,17,18,18,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,17.5,1.0,11.0
0,1,19,0,1,4,4,2,1,1,0,1,1,0,1,1,1,1,4,3,4,1,1,4,38,8,9,8,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,8.5,1.0,68.0
0,1,19,1,1,3,3,1,2,1,0,0,0,1,1,1,0,1,4,5,3,1,2,5,0,15,12,12,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,13.5,1.5,13.0
0,1,19,0,1,1,2,1,2,1,0,0,0,0,0,1,1,0,4,5,2,2,2,4,3,13,11,11,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,12.0,2.0,18.5
0,1,18,0,1,4,4,1,3,0,0,0,0,1,1,1,1,0,4,3,3,2,2,3,3,9,12,11,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.5,2.0,13.5
0,1,17,0,1,3,3,1,1,0,0,0,0,1,0,1,1,0,4,3,5,3,5,5,3,14,15,16,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,14.5,4.0,19.5
0,1,17,1,1,2,2,4,1,0,0,1,0,0,1,1,1,0,4,4,5,5,5,4,8,11,10,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.5,5.0,30.0
0,1,18,0,0,2,2,1,4,0,0,1,0,1,1,1,1,0,4,5,5,2,4,5,2,9,8,8,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,8.5,3.0,15.0
0,1,18,0,1,4,4,1,2,1,0,1,0,1,1,1,1,0,4,3,3,2,2,2,0,10,10,0,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,10.0,2.0,12.0
0,1,18,0,0,3,4,1,2,0,0,0,0,1,1,1,1,1,4,3,3,1,3,5,11,16,15,15,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,15.5,2.0,26.5
0,1,18,1,1,4,3,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,16,15,16,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,15.5,1.5,21.5
0,1,18,0,1,4,3,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,10,10,9,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.0,2.5,11.0
1,1,18,1,1,3,2,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,11,13,13,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,12.0,5.0,36.0
1,1,19,1,1,1,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,8,7,8,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,7.5,3.0,31.0
1,1,17,0,1,3,3,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,13,13,13,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,13.0,2.5,16.0
1,1,18,0,0,1,3,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,8,7,8,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,7.5,2.5,24.5
1,1,19,1,1,1,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,8,8,8,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,8.0,3.0,22.0
1,1,17,1,1,4,3,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,13,11,11,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,12.0,2.0,18.0
1,1,18,0,0,1,1,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,10.0,1.5,16.0
1,1,18,1,0,1,1,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,12.5,2.5,17.0
1,1,18,1,1,1,3,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,10.0,3.0,18.0
1,1,18,0,0,4,4,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,13.0,2.0,8.0
1,1,18,1,0,1,2,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,13.0,2.5,16.5
1,1,18,0,1,4,4,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,14.5,2.5,16.0
1,1,18,1,1,2,1,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,6.5,2.0,19.5
1,1,17,0,1,2,3,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,11.0,1.0,12.0
1,1,19,1,1,1,1,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,5.5,2.0,13.0
1,1,18,1,1,4,2,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,5.5,3.5,38.0
1,1,20,0,0,2,2,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,9.0,4.5,37.5
1,1,17,0,0,3,1,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,15.0,3.5,19.5
1,1,21,1,1,1,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,9.0,3.0,25.5
1,1,18,1,0,3,2,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,11.5,3.5,15.0
1,1,19,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,8.5,3.0,19.5
