school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
'GP','m',0.40000000000000036,'R','GT3','T',0.25,0.5,'at_home','other','home','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','no','no',0.5,0.0,0.5,0.0,1.0,0.5,0.2,8,9,10
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'services','services','course','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.25,0.5,11,12,13
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'at_home','services','course','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.5,0.0,8,8,9
'GP','m',0.20000000000000018,'R','GT3','T',0.75,0.75,'services','services','reputation','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.25,1.0,0.75,1.0,0.4,8,9,10
'GP','m',0.20000000000000018,'U','GT3','T',0.5,0.75,'other','other','home','father',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.5,0.0,13,14,14
'GP','f',0.40000000000000036,'U','LE3','T',0.5,1.0,'services','services','course','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.5,0.25,0.0,0.0,1.0,0.0,14,15,15
'GP','m',0.40000000000000036,'U','GT3','T',1.0,1.0,'services','teacher','home','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.25,0.5,0.0,0.25,1.0,0.2,17,15,16
'GP','m',0.20000000000000018,'R','LE3','T',0.75,0.75,'teacher','other','home','father',0.6666666666666667,0.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.5,0.5,0.75,1.0,1.0,0.5,0.4,9,9,10
'GP','f',0.20000000000000018,'U','LE3','T',1.0,1.0,'teacher','teacher','reputation','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,1.0,0.25,0.0,0.25,0.5,0.0,9,9,10
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'health','other','home','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,1.0,0.0,1.0,0.25,0.1,16,16,16
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'other','other','reputation','mother',0.0,0.5,0.0,'yes','yes','yes','yes','yes','yes','no','no',0.75,0.75,0.5,0.0,0.5,0.75,0.30000000000000004,8,10,10
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'other','other','course','mother',0.0,0.5,0.0,'no','yes','yes','no','no','yes','no','no',0.75,0.75,0.75,0.0,0.5,0.0,0.2,9,9,10
'GP','f',0.40000000000000036,'R','GT3','T',0.5,0.5,'other','other','reputation','mother',0.0,0.0,0.0,'no','yes','no','no','yes','yes','yes','no',1.0,0.5,0.25,0.0,0.25,0.5,0.9,7,6,6
'GP','f',0.20000000000000018,'U','GT3','T',1.0,0.75,'teacher','other','other','mother',0.0,0.5,0.0,'no','no','yes','yes','yes','yes','yes','yes',0.0,0.5,0.25,0.0,0.0,0.0,0.5,11,12,13
'GP','f',0.20000000000000018,'U','GT3','T',0.25,0.25,'at_home','other','home','mother',0.3333333333333333,0.0,0.0,'no','yes','yes','no','yes','yes','no','no',0.75,0.5,0.25,0.0,0.75,1.0,0.30000000000000004,9,9,10
'GP','f',0.40000000000000036,'R','GT3','T',1.0,0.75,'teacher','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.75,0.75,0.25,0.0,0.0,0.75,0.30000000000000004,7,7,7
'GP','f',0.20000000000000018,'U','GT3','A',0.5,0.5,'other','other','reputation','mother',0.0,0.5,0.0,'yes','yes','yes','no','yes','yes','yes','no',0.5,0.5,0.75,0.0,0.0,0.75,0.0,12,13,14
'GP','f',0.40000000000000036,'R','LE3','T',1.0,1.0,'services','other','other','mother',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','no','no',1.0,0.25,0.0,0.0,0.25,0.5,0.6000000000000001,8,10,10
'GP','f',0.40000000000000036,'U','LE3','T',0.75,0.5,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','yes','no','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.5,0.0,0.1,14,15,15
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.75,'at_home','other','home','father',0.3333333333333333,0.0,0.0,'no','yes','yes','no','yes','yes','no','no',0.5,0.5,0.5,0.0,0.75,0.5,0.15000000000000002,7,7,8
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'at_home','at_home','course','mother',0.0,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.75,0.2,9,10,10
'GP','f',0.40000000000000036,'R','GT3','T',0.5,0.25,'at_home','services','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.25,1.0,0.0,0.25,1.0,0.1,6,6,6
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.75,'services','teacher','other','mother',0.0,0.5,0.0,'yes','no','no','no','yes','yes','yes','no',0.25,0.5,0.0,0.0,0.0,0.5,0.1,16,16,17
'GP','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'teacher','services','home','mother',0.0,1.0,0.0,'no','yes','no','yes','no','yes','yes','no',1.0,0.5,0.25,0.0,0.0,1.0,0.0,13,13,14
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.5,'other','other','course','mother',0.0,0.5,0.0,'no','no','no','yes','no','yes','yes','no',1.0,0.5,0.75,0.0,0.5,0.5,0.5,16,15,15
'GP','m',0.40000000000000036,'U','LE3','T',0.5,0.75,'services','services','reputation','father',0.0,0.5,0.0,'no','yes','yes','no','no','yes','yes','no',1.0,0.5,0.5,0.0,0.5,0.5,0.1,12,11,12
'GP','f',0.40000000000000036,'U','GT3','A',0.5,0.25,'other','other','course','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','yes',0.5,0.25,0.5,0.0,0.25,0.5,0.5,12,10,12
'GP','f',0.40000000000000036,'U','LE3','T',1.0,0.75,'health','other','reputation','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.5,0.25,0.5,0.0,0.25,0.5,0.7000000000000001,13,13,14
'GP','m',0.40000000000000036,'R','GT3','T',0.5,0.5,'other','other','course','father',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,1.0,0.25,0.0,0.0,0.0,0.2,11,11,11
'GP','m',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','teacher','reputation','mother',0.0,0.5,0.0,'yes','yes','no','yes','yes','yes','yes','yes',0.75,1.0,1.0,0.0,0.5,0.25,0.7000000000000001,11,9,9
'GP','m',0.20000000000000018,'U','GT3','T',1.0,1.0,'health','other','reputation','father',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.25,0.75,0.5,0.75,0.0,0.1,14,13,13
'GP','m',0.20000000000000018,'U','LE3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.5,0.75,0.25,0.0,0.0,1.0,0.9,9,7,6
'GP','m',0.20000000000000018,'U','GT3','T',0.75,0.5,'at_home','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','yes',1.0,0.5,0.5,0.0,0.5,0.25,0.5,11,9,10
'GP','f',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','other','home','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,1.0,0.25,0.0,0.0,1.0,1.0,13,12,12
'GP','f',0.40000000000000036,'R','GT3','T',0.5,0.25,'at_home','services','course','mother',0.6666666666666667,0.5,0.0,'no','no','no','yes','yes','yes','no','no',0.25,0.0,0.0,0.0,0.0,0.5,0.1,13,11,11
'GP','m',0.40000000000000036,'U','LE3','T',1.0,0.75,'health','other','course','mother',0.3333333333333333,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.25,1.0,1.0,0.0,0.75,1.0,0.7000000000000001,12,12,12
'GP','m',0.40000000000000036,'R','LE3','A',1.0,1.0,'teacher','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.5,0.5,0.5,0.5,0.5,0.75,0.1,10,11,12
'GP','m',0.20000000000000018,'U','GT3','T',1.0,1.0,'services','services','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.25,0.0,0.25,1.0,0.0,13,12,12
'GP','m',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','other','course','mother',0.6666666666666667,0.0,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.75,0.30000000000000004,18,18,18
'GP','m',0.40000000000000036,'U','GT3','T',0.5,0.75,'other','other','course','father',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.25,0.25,0.0,0.0,0.25,0.2,12,12,13
'GP','m',0.20000000000000018,'U','GT3','T',0.0,0.5,'other','other','other','mother',0.0,0.0,0.0,'no','no','yes','no','no','yes','yes','no',0.75,0.5,0.25,0.5,0.75,1.0,0.0,13,15,15
'GP','m',0.20000000000000018,'U','GT3','T',0.75,0.75,'at_home','other','reputation','other',0.6666666666666667,0.5,0.0,'yes','yes','no','no','no','yes','yes','no',1.0,0.5,0.5,0.0,0.5,0.25,0.30000000000000004,7,10,10
'GP','m',0.20000000000000018,'R','GT3','T',0.5,0.25,'other','other','course','mother',0.3333333333333333,0.0,0.0,'no','no','no','yes','no','yes','no','no',0.5,0.5,0.25,0.0,0.5,0.5,0.0,8,9,8
'GP','m',0.40000000000000036,'R','GT3','T',0.5,0.25,'other','other','course','mother',0.0,0.0,0.0,'no','no','no','no','no','yes','yes','no',0.75,0.75,0.25,0.5,0.75,1.0,0.0,8,12,12
'GP','m',0.8000000000000003,'U','LE3','A',1.0,0.75,'services','at_home','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.0,0.0,0.0,0.0,0.6000000000000001,11,11,11
'GP','m',0.6000000000000001,'U','GT3','T',0.5,0.25,'other','other','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.25,0.75,0.0,0.25,0.75,0.4,15,14,14
'GP','m',0.6000000000000001,'U','GT3','T',1.0,0.75,'teacher','other','course','mother',0.0,0.5,0.0,'no','yes','yes','no','no','yes','yes','no',0.75,0.5,0.25,0.0,0.0,0.5,0.1,8,8,8
'GP','m',0.6000000000000001,'R','GT3','T',0.75,0.5,'other','other','course','mother',0.0,1.0,0.0,'no','no','no','yes','no','yes','no','no',1.0,0.5,0.25,0.0,0.0,0.5,0.05,13,12,12
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.75,'other','other','home','mother',0.0,1.0,0.0,'no','no','no','yes','no','yes','no','no',0.5,0.25,0.5,0.0,0.0,0.75,0.2,10,9,9
'GP','m',0.6000000000000001,'R','LE3','A',0.75,1.0,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.25,1.0,1.0,0.75,0.0,0.65,17,17,17
'GP','m',0.40000000000000036,'U','GT3','T',0.75,0.25,'services','other','other','mother',0.0,0.5,0.0,'no','no','yes','yes','yes','yes','yes','yes',1.0,0.75,0.75,1.0,0.75,1.0,0.1,9,9,10
'GP','f',0.6000000000000001,'R','GT3','T',1.0,1.0,'teacher','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','yes','yes','yes','yes','yes','no',0.75,0.5,0.75,0.5,0.25,0.75,0.4,12,10,11
'GP','m',0.6000000000000001,'U','GT3','T',1.0,0.5,'health','other','reputation','father',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','yes',1.0,0.75,1.0,0.0,0.5,1.0,0.5,10,9,10
'GP','f',0.6000000000000001,'U','LE3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','no','yes','no','no',0.75,0.75,0.5,0.0,0.0,0.5,0.1,11,11,11
'GP','m',0.40000000000000036,'R','GT3','T',0.25,0.5,'at_home','at_home','home','mother',0.0,0.5,0.0,'no','yes','yes','yes','no','yes','no','yes',0.5,1.0,0.25,0.5,0.25,0.0,0.1,15,14,14
'GP','f',0.40000000000000036,'U','GT3','T',0.5,1.0,'at_home','health','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.0,0.0,0.1,10,10,10
'GP','f',0.40000000000000036,'U','LE3','T',0.5,0.5,'services','other','course','mother',0.3333333333333333,0.5,0.0,'yes','yes','yes','no','yes','yes','yes','yes',0.75,0.75,0.75,0.5,0.5,1.0,0.30000000000000004,12,12,12
'GP','m',0.6000000000000001,'U','LE3','T',1.0,0.75,'teacher','services','course','mother',0.3333333333333333,0.0,0.0,'no','no','yes','yes','yes','yes','yes','no',0.75,0.25,0.5,0.0,0.25,0.0,0.4,10,11,10
'GP','f',0.6000000000000001,'U','GT3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'yes','no','no','yes','yes','yes','yes','no',1.0,0.75,0.75,0.0,0.0,0.75,0.2,8,9,10
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','no',1.0,0.75,1.0,0.0,0.25,1.0,0.2,10,9,11
'GP','m',0.40000000000000036,'U','GT3','T',0.25,0.25,'other','other','reputation','father',0.0,0.5,0.0,'no','no','yes','no','no','yes','yes','no',0.75,0.5,0.5,0.0,0.25,0.75,0.1,12,10,11
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.5,'at_home','at_home','other','mother',0.0,1.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.25,0.25,0.25,18,18,19
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'services','teacher','reputation','mother',0.0,1.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.5,0.30000000000000004,13,12,12
'GP','m',0.6000000000000001,'U','GT3','T',0.5,0.25,'services','services','reputation','mother',0.0,1.0,0.0,'no','no','yes','yes','yes','yes','yes','no',0.75,0.25,0.75,0.0,0.5,0.25,0.30000000000000004,15,14,14
'GP','m',0.6000000000000001,'U','LE3','A',1.0,1.0,'teacher','teacher','reputation','mother',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',1.0,0.75,0.5,0.0,0.0,0.25,0.45,15,13,15
'GP','m',0.6000000000000001,'U','GT3','T',1.0,0.5,'teacher','other','home','mother',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.75,0.5,0.25,0.0,0.75,1.0,0.55,12,11,11
'GP','f',0.40000000000000036,'U','GT3','T',1.0,0.75,'health','services','reputation','mother',0.0,1.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.25,0.25,0.0,0.25,0.5,0.0,15,15,15
'GP','m',0.6000000000000001,'R','LE3','T',0.75,0.5,'services','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',1.0,0.75,0.25,0.0,0.0,0.75,0.4,14,13,14
'GP','m',0.40000000000000036,'U','GT3','T',0.75,0.75,'health','other','home','mother',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.75,0.5,0.0,0.5,1.0,0.2,14,12,11
'GP','f',0.6000000000000001,'U','LE3','T',1.0,0.75,'other','other','home','other',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','yes',0.75,0.75,1.0,0.0,0.25,0.25,0.5,10,8,8
'GP','m',0.6000000000000001,'U','LE3','T',1.0,1.0,'teacher','teacher','home','mother',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','yes','yes',0.0,0.75,0.25,0.5,0.25,0.0,0.25,16,15,16
'GP','f',0.6000000000000001,'U','LE3','A',1.0,1.0,'health','other','home','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.25,0.75,0.0,0.0,0.75,0.7000000000000001,12,10,11
'GP','m',0.40000000000000036,'U','LE3','T',1.0,1.0,'other','teacher','home','father',0.3333333333333333,0.0,0.0,'no','no','yes','no','yes','yes','yes','no',0.75,0.0,0.0,0.5,0.25,1.0,0.0,11,11,10
'GP','f',0.40000000000000036,'U','GT3','T',1.0,0.5,'other','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.5,0.0,15,12,14
'GP','m',1.0,'U','GT3','A',0.75,0.5,'services','other','course','other',0.0,0.0,0.0,'no','no','no','yes','yes','yes','no','no',1.0,1.0,0.5,0.0,0.0,1.0,0.0,17,18,18
'GP','f',0.8000000000000003,'U','GT3','T',0.5,0.25,'at_home','other','other','other',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','no','yes','yes',0.5,0.75,0.0,0.0,0.0,0.25,1.0,14,12,13
'GP','f',0.6000000000000001,'U','GT3','T',1.0,0.75,'other','other','course','mother',0.0,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.75,0.5,0.75,0.0,0.0,1.0,0.45,9,10,9
'GP','f',0.40000000000000036,'R','GT3','T',0.75,1.0,'at_home','services','course','father',0.0,1.0,0.0,'no','yes','yes','yes','no','yes','yes','no',0.75,0.5,0.75,0.5,1.0,1.0,0.0,11,11,10
'GP','f',0.6000000000000001,'U','GT3','T',1.0,1.0,'teacher','other','course','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.75,0.75,1.0,0.5,1.0,0.1,11,11,11
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','yes',0.75,0.25,0.25,0.0,0.0,0.5,0.6000000000000001,11,9,9
'GP','f',0.40000000000000036,'R','LE3','T',0.5,0.5,'services','services','course','mother',0.0,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.5,0.5,0.25,0.5,0.25,0.5,0.15000000000000002,11,11,11
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.25,'services','services','course','father',0.0,1.0,0.0,'no','yes','no','no','no','yes','yes','no',0.5,0.75,0.5,0.5,0.5,1.0,0.05,12,14,15
'GP','f',0.40000000000000036,'U','LE3','T',0.0,0.5,'at_home','at_home','home','father',0.3333333333333333,1.0,0.0,'no','no','no','no','yes','yes','yes','no',0.5,0.5,0.5,0.5,0.5,0.25,0.0,16,15,15
'GP','m',0.6000000000000001,'U','GT3','T',1.0,1.0,'other','other','course','mother',0.0,1.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.5,0.5,0.5,0.25,0.5,0.15000000000000002,9,12,11
'GP','m',0.40000000000000036,'U','GT3','T',0.75,0.75,'other','services','reputation','mother',0.0,0.0,0.0,'no','no','no','yes','no','yes','yes','no',0.75,0.5,1.0,1.0,1.0,1.0,0.15000000000000002,14,15,16
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','services','course','mother',0.0,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',1.0,0.75,0.75,0.0,0.5,0.75,0.35000000000000003,10,9,9
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','teacher','course','mother',0.3333333333333333,1.0,0.0,'no','yes','yes','no','no','yes','yes','yes',0.75,0.5,0.5,0.0,0.25,0.75,0.2,14,14,14
'GP','f',0.40000000000000036,'R','GT3','T',0.5,1.0,'at_home','other','course','father',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.75,0.5,0.0,0.0,1.0,0.35000000000000003,12,14,14
'GP','f',0.40000000000000036,'U','GT3','T',0.75,1.0,'services','other','course','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.75,1.0,0.0,0.5,1.0,0.8,16,15,15
'GP','f',0.40000000000000036,'R','GT3','A',0.75,0.5,'other','other','home','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,0.5,0.5,0.5,0.5,0.25,0.2,9,10,10
'GP','m',0.6000000000000001,'U','LE3','T',0.75,1.0,'services','other','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.5,1.0,0.55,16,15,15
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.75,'at_home','other','course','mother',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.25,0.5,0.2,11,10,10
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.5,'other','services','other','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','yes',1.0,0.75,0.5,0.5,0.5,0.0,0.35000000000000003,13,13,14
'GP','m',0.6000000000000001,'R','GT3','T',1.0,0.75,'teacher','services','course','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','yes',1.0,0.5,0.25,0.0,0.25,0.75,0.45,16,15,16
'GP','m',0.6000000000000001,'U','GT3','T',1.0,0.75,'teacher','other','course','mother',0.0,1.0,0.0,'no','yes','yes','no','yes','yes','yes','yes',1.0,0.75,1.0,0.5,0.5,1.0,0.0,10,10,9
'GP','f',0.40000000000000036,'U','GT3','T',1.0,0.75,'health','other','reputation','mother',0.0,1.0,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.75,0.75,0.5,0.0,0.5,0.75,0.0,13,15,15
'MS','m',0.40000000000000036,'U','GT3','T',0.75,0.75,'health','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','yes','no',0.75,1.0,0.75,0.5,0.5,0.5,0.1,13,13,13
'MS','m',0.40000000000000036,'R','GT3','T',1.0,0.75,'services','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','no','yes','yes','yes',0.75,1.0,1.0,0.0,0.5,0.25,0.2,13,11,11
'MS','f',0.6000000000000001,'U','GT3','T',0.75,0.75,'services','services','course','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','yes',1.0,0.5,0.75,0.0,0.0,1.0,0.0,10,9,9
'MS','f',0.40000000000000036,'R','GT3','T',1.0,1.0,'teacher','services','other','father',0.3333333333333333,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.25,1.0,0.2,12,13,13
'MS','f',0.40000000000000036,'U','LE3','A',0.75,0.5,'services','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','no','no','yes','yes','no','yes',0.0,0.25,0.5,0.0,0.25,1.0,0.1,12,12,11
'MS','m',0.6000000000000001,'U','LE3','T',0.25,0.25,'other','services','home','father',0.3333333333333333,0.0,0.0,'no','no','no','no','no','yes','yes','yes',0.5,0.5,0.25,0.0,0.25,0.5,0.2,10,10,10
'MS','f',0.6000000000000001,'U','LE3','T',0.25,0.25,'at_home','services','course','father',0.3333333333333333,1.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.5,0.25,0.0,0.0,0.75,0.0,18,16,16
'MS','f',0.6000000000000001,'R','LE3','A',0.25,1.0,'at_home','other','course','mother',0.6666666666666667,0.5,0.0,'no','no','no','no','yes','yes','no','yes',0.75,0.5,0.75,0.0,0.75,1.0,0.0,13,13,13
'MS','f',0.6000000000000001,'U','GT3','T',0.75,0.75,'services','services','other','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.25,0.0,0.5,0.5,0.0,11,11,10
'MS','f',0.40000000000000036,'U','LE3','T',1.0,1.0,'at_home','at_home','course','mother',0.0,0.5,0.0,'no','yes','yes','yes','yes','yes','yes','yes',0.25,0.5,0.75,0.0,0.0,0.0,0.0,16,15,15
'MS','f',0.40000000000000036,'R','GT3','T',0.25,0.5,'other','services','course','father',0.3333333333333333,0.5,0.0,'no','no','no','no','no','yes','no','no',0.5,0.25,0.25,0.0,0.25,0.5,0.0,12,11,12
'MS','m',0.6000000000000001,'R','GT3','T',0.25,0.75,'at_home','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','yes','no','yes','yes','no','no',0.5,0.5,0.75,0.5,0.75,0.5,0.2,10,10,10
'MS','m',0.6000000000000001,'U','LE3','T',1.0,1.0,'teacher','services','other','mother',0.3333333333333333,1.0,0.0,'no','no','yes','no','yes','yes','yes','yes',0.75,0.25,0.25,0.5,0.25,1.0,0.0,13,13,13
'MS','f',0.6000000000000001,'U','GT3','T',0.5,0.75,'at_home','services','course','father',0.3333333333333333,0.0,0.0,'no','yes','yes','no','yes','yes','yes','yes',1.0,0.25,0.5,0.0,0.25,0.75,0.0,11,10,10
'MS','m',0.6000000000000001,'R','LE3','T',0.25,0.5,'at_home','services','other','father',0.6666666666666667,0.0,0.0,'no','yes','yes','yes','yes','no','yes','yes',0.75,0.5,0.5,0.5,0.5,0.5,0.15000000000000002,14,12,12
'MS','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','at_home','home','mother',0.0,1.0,0.0,'no','no','no','yes','yes','yes','no','yes',0.5,0.75,0.5,0.0,0.0,0.5,0.4,13,11,11
'MS','f',0.40000000000000036,'R','GT3','T',0.25,0.5,'other','other','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.5,1.0,1.0,0.0,0.5,0.0,0.7000000000000001,6,5,5
'MS','f',0.6000000000000001,'R','LE3','T',1.0,1.0,'other','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','no','no','no','yes','yes','yes','no',1.0,0.75,0.75,0.0,0.0,0.0,0.0,19,18,19
'MS','f',0.6000000000000001,'R','GT3','T',0.25,0.25,'other','other','home','mother',1.0,1.0,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.5,0.25,0.0,0.25,0.75,0.1,8,8,10
'MS','f',0.6000000000000001,'R','LE3','T',1.0,1.0,'teacher','services','course','mother',0.0,0.5,0.0,'no','no','yes','yes','yes','yes','yes','no',1.0,0.75,0.5,1.0,0.75,0.25,0.2,8,9,10
'MS','f',0.6000000000000001,'U','GT3','T',0.75,0.75,'other','other','home','mother',0.0,0.5,0.0,'no','no','yes','no','yes','yes','yes','yes',0.75,0.0,0.5,0.0,0.25,0.0,0.0,15,15,15
'MS','f',0.40000000000000036,'R','GT3','T',0.75,0.25,'at_home','other','reputation','mother',0.0,0.5,0.0,'no','yes','yes','yes','no','yes','yes','no',0.75,1.0,0.75,0.5,0.5,0.0,0.8500000000000001,10,10,10
'MS','m',0.6000000000000001,'U','GT3','T',1.0,1.0,'teacher','teacher','home','father',0.0,0.5,0.0,'no','no','yes','yes','no','yes','yes','no',0.5,0.25,0.75,0.0,0.75,0.25,0.2,15,14,14
'MS','m',0.6000000000000001,'R','GT3','T',0.5,0.25,'other','other','other','mother',0.3333333333333333,0.0,0.0,'no','no','no','yes','no','yes','yes','yes',0.75,0.75,0.5,0.0,0.5,1.0,0.25,7,6,7
'MS','m',0.40000000000000036,'U','GT3','T',0.5,0.75,'other','services','home','father',0.3333333333333333,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.75,0.5,0.0,0.0,0.5,0.1,11,11,10
