school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Gvg,Avgalc,Bum
0,0,18,1,0,0,1,1,at_home,other,reputation,mother,2,4,0,0,1,0,1,1,1,0,0,5,2,2,1,1,3,2,17,17,18,17.0,1.0,8.0
0,0,18,0,1,0,1,1,other,other,home,mother,2,2,0,1,0,0,1,1,1,1,0,5,4,4,1,1,4,0,12,13,13,12.5,1.0,9.0
0,0,17,0,1,0,2,2,other,other,course,mother,1,2,0,0,1,0,0,0,1,1,0,5,4,5,1,2,5,12,12,12,14,12.0,1.5,28.0
0,0,18,0,1,0,2,1,other,other,reputation,mother,2,2,0,0,0,0,1,1,1,1,1,4,3,1,1,1,5,10,12,13,14,12.5,1.0,23.0
0,0,18,0,1,0,2,2,at_home,at_home,other,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,2,0,18,18,18,18.0,1.5,8.0
0,0,17,0,1,0,1,1,services,teacher,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,13,13,14,13.0,1.0,7.0
0,0,17,0,1,0,4,3,health,services,reputation,mother,1,3,0,0,1,0,0,1,1,1,0,4,2,2,1,2,3,0,17,18,18,17.5,1.5,7.0
0,0,17,1,0,0,3,1,services,other,reputation,mother,2,4,0,0,1,0,0,1,1,0,0,3,1,2,1,1,3,0,18,19,19,18.5,1.0,4.0
0,0,19,0,1,0,4,4,health,other,reputation,other,2,2,0,0,1,0,1,1,1,1,0,2,3,4,2,3,2,2,14,13,13,13.5,2.5,14.0
0,0,18,0,0,0,4,3,other,other,home,other,2,2,0,0,1,0,0,1,1,1,1,4,4,5,1,2,2,0,13,14,14,13.5,1.5,10.0
0,0,18,0,1,0,4,3,other,other,reputation,father,1,4,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,17,17,16.5,1.0,6.0
0,0,18,0,0,1,4,4,health,other,home,mother,1,2,0,0,1,1,0,1,1,1,1,4,2,4,1,1,4,0,14,15,15,14.5,1.0,7.0
0,0,17,1,1,0,4,4,services,services,reputation,mother,2,3,0,0,1,0,1,1,1,1,0,5,3,4,1,1,5,0,7,7,8,7.0,1.0,7.0
0,0,17,0,1,0,4,2,other,other,reputation,mother,2,3,0,0,1,0,0,1,1,1,0,4,3,3,1,1,3,0,16,16,16,16.0,1.0,7.0
0,0,17,0,1,0,3,2,health,health,reputation,father,1,4,0,0,1,0,1,0,1,1,0,5,2,2,1,2,5,0,18,18,18,18.0,1.5,6.0
0,0,18,0,1,0,1,4,other,teacher,home,mother,1,2,0,1,1,0,0,0,1,0,1,3,4,4,1,2,5,2,10,10,11,10.0,1.5,13.0
0,0,18,0,1,0,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,5,3,3,1,2,1,2,12,12,15,12.0,1.5,12.0
0,0,17,0,1,0,2,3,other,other,course,father,2,2,0,0,0,0,1,1,1,1,1,4,2,1,1,1,3,2,11,12,14,11.5,1.0,10.0
0,0,17,1,1,0,4,4,teacher,teacher,course,mother,1,1,0,0,0,0,1,1,1,1,0,4,4,4,1,1,5,2,15,16,17,15.5,1.0,13.0
0,0,18,0,1,0,4,3,other,other,course,mother,1,3,0,0,1,0,1,1,1,1,1,4,3,4,1,1,5,2,14,15,17,14.5,1.0,10.0
0,0,18,0,0,0,4,3,health,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,3,2,4,1,4,1,8,12,12,15,12.0,2.5,23.0
0,0,17,1,1,0,3,4,at_home,services,course,father,1,3,0,0,1,0,1,0,1,1,0,4,3,4,2,5,5,2,15,15,17,15.0,3.5,15.0
0,0,18,0,1,0,3,3,at_home,other,course,father,1,2,0,0,1,0,0,1,1,1,0,4,1,4,1,1,3,8,11,12,14,11.5,1.0,18.0
0,0,18,0,1,0,4,4,teacher,other,course,mother,1,2,0,0,1,0,0,1,1,1,0,4,4,4,3,3,5,0,12,11,13,11.5,3.0,13.0
0,0,18,0,1,0,3,4,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,5,4,4,1,1,1,4,11,12,14,11.5,1.0,16.0
0,0,17,0,1,0,4,4,health,health,course,mother,1,1,0,0,0,0,1,1,1,1,0,5,3,4,1,2,5,2,14,15,17,14.5,1.5,13.0
0,0,17,0,1,1,4,3,services,services,course,mother,1,2,0,0,1,0,0,1,1,1,1,5,2,2,1,2,5,14,15,14,17,14.5,1.5,29.0
0,0,17,0,0,1,3,3,services,other,home,mother,1,2,0,1,1,0,0,1,1,1,0,5,3,3,1,1,5,0,12,12,13,12.0,1.0,8.0
0,0,17,0,0,0,2,1,other,other,home,father,1,2,0,0,0,0,1,1,1,1,0,4,2,3,2,2,2,2,11,12,14,11.5,2.0,12.0
0,0,19,0,1,0,1,1,other,other,course,other,3,3,0,0,0,0,1,1,0,0,1,1,5,5,4,3,5,12,10,10,11,10.0,3.5,32.0
0,0,19,0,0,1,1,1,other,other,course,other,3,2,2,0,1,0,0,0,1,1,1,5,3,4,1,1,4,2,8,8,9,8.0,1.0,15.0
0,0,18,0,1,0,2,2,other,other,course,mother,1,1,0,0,1,0,1,1,1,1,1,4,3,5,2,4,5,2,10,10,10,10.0,3.0,16.0
0,0,17,0,1,0,2,2,other,other,course,mother,1,2,0,0,1,0,0,1,1,0,1,4,2,2,1,1,3,4,14,13,13,13.5,1.0,13.0
0,0,17,1,0,0,2,2,services,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,3,3,2,2,2,3,0,11,11,10,11.0,2.0,9.0
0,0,17,0,1,0,3,1,services,services,course,father,1,3,0,0,1,0,0,0,1,1,0,3,4,3,2,3,5,0,17,18,17,17.5,2.5,11.0
0,0,17,0,0,0,0,2,at_home,at_home,home,father,2,3,0,0,0,0,0,1,1,1,0,3,3,3,2,3,2,0,14,14,15,14.0,2.5,10.0
0,0,18,0,1,0,1,1,other,other,home,mother,2,3,0,0,0,0,1,1,1,1,0,4,5,5,1,2,2,0,14,14,14,14.0,1.5,10.0
0,0,17,0,1,0,4,4,teacher,services,course,mother,1,3,0,0,1,0,1,1,1,1,0,5,4,4,1,3,4,0,13,12,13,12.5,2.0,10.0
0,0,17,0,1,0,4,4,teacher,teacher,course,mother,2,3,0,0,1,0,0,0,1,1,1,4,3,3,1,2,4,4,15,14,15,14.5,1.5,14.0
0,0,17,0,1,0,3,3,at_home,other,course,mother,1,1,0,0,1,1,1,1,1,1,0,4,2,5,2,5,5,2,11,12,11,11.5,3.5,16.0
0,0,18,0,1,0,2,2,at_home,other,course,mother,4,2,0,0,0,0,1,1,1,0,1,4,2,5,1,1,2,2,10,9,10,9.5,1.0,10.0
0,0,17,1,1,0,2,4,at_home,other,course,father,1,3,0,0,1,0,0,1,1,1,1,4,4,3,1,1,5,0,15,15,15,15.0,1.0,8.0
0,0,18,0,1,0,3,3,services,services,home,mother,1,2,0,0,0,0,1,1,1,1,0,5,3,4,1,1,4,8,10,11,12,10.5,1.0,20.0
0,0,18,0,0,0,2,2,other,other,home,other,1,2,0,0,0,0,1,0,1,1,1,4,3,3,1,1,2,0,10,9,12,9.5,1.0,8.0
0,0,18,1,1,0,2,2,at_home,other,course,mother,2,4,0,0,0,0,1,1,1,0,0,4,4,4,1,1,4,6,14,13,14,13.5,1.0,16.0
0,0,17,0,1,0,3,4,services,other,course,mother,1,3,0,0,0,0,0,1,1,1,0,4,4,5,1,3,5,8,11,13,14,12.0,2.0,22.0
0,0,17,0,1,0,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,2,2,3,2,0,12,13,15,12.5,2.5,11.0
0,0,18,0,0,0,3,3,services,services,home,mother,1,4,0,0,1,0,0,1,1,1,0,5,3,3,1,1,1,4,14,14,15,14.0,1.0,12.0
0,0,17,1,1,1,3,2,other,other,home,mother,1,2,0,0,1,0,0,1,1,1,0,4,3,3,2,3,2,0,14,14,16,14.0,2.5,11.0
0,0,17,0,1,1,2,2,at_home,at_home,home,father,1,2,0,0,1,0,0,1,1,1,1,3,3,1,1,2,4,18,10,12,14,11.0,1.5,36.0
0,0,18,0,1,0,2,3,at_home,other,course,mother,1,3,0,0,1,0,0,1,1,1,0,4,3,3,1,2,3,0,11,12,14,11.5,1.5,8.0
0,0,18,0,1,0,3,2,other,services,other,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,4,14,16,17,15.0,2.5,17.0
0,0,17,0,1,0,4,3,health,other,reputation,mother,1,3,0,0,1,0,1,1,1,1,1,4,4,3,1,3,4,0,11,12,13,11.5,2.0,10.0
0,0,17,0,1,0,2,1,services,other,course,mother,2,2,0,0,1,0,1,1,1,1,1,4,3,4,2,2,1,10,12,15,15,13.5,2.0,25.0
0,0,17,0,1,0,2,1,services,other,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,5,2,4,4,4,12,16,16,14.0,3.0,18.0
0,0,19,0,0,1,2,3,at_home,other,home,other,2,1,1,0,0,0,0,1,0,1,0,2,2,3,3,4,5,16,10,11,11,10.5,3.5,39.0
0,0,17,0,1,0,3,1,other,at_home,home,mother,1,1,1,0,1,1,0,1,1,1,1,4,1,2,1,1,3,6,10,13,13,11.5,1.0,18.0
0,0,21,0,0,0,4,4,other,other,reputation,other,1,3,2,0,0,1,1,1,1,1,0,3,3,2,1,1,5,0,9,12,12,10.5,1.0,11.0
0,0,17,0,1,0,2,2,services,services,reputation,mother,1,2,0,0,1,0,1,1,1,1,0,4,3,4,1,3,4,0,13,17,17,15.0,2.0,10.0
0,0,18,0,0,0,4,2,teacher,other,course,mother,1,2,0,0,1,0,1,1,1,1,0,4,2,2,1,1,3,0,14,17,17,15.5,1.0,7.0
0,0,20,1,1,0,1,1,other,other,reputation,other,2,3,0,0,0,0,0,1,1,1,1,3,2,2,1,3,3,8,11,15,15,13.0,2.0,20.0
0,0,19,0,1,0,4,4,teacher,other,home,other,1,1,1,0,1,0,0,1,1,1,1,3,2,5,4,4,5,5,9,10,11,9.5,4.0,23.5
0,0,18,0,1,0,3,2,at_home,other,reputation,father,1,3,0,0,1,0,0,1,1,1,1,4,3,4,1,2,2,5,14,17,17,15.5,1.5,15.5
0,0,18,0,0,1,2,2,services,other,reputation,mother,2,2,0,0,1,0,0,1,1,1,0,4,1,4,1,3,4,10,14,17,17,15.5,2.0,23.0
0,0,20,0,1,0,1,0,other,other,reputation,mother,2,1,1,1,0,0,0,1,1,1,1,5,3,1,1,1,5,5,8,10,10,9.0,1.0,18.5
0,0,18,0,1,0,3,2,services,other,home,mother,1,2,0,0,1,0,1,0,1,1,1,3,1,2,1,2,1,4,10,13,13,11.5,1.5,13.0
1,0,16,0,1,0,1,3,at_home,other,other,father,2,1,0,0,1,0,0,1,0,1,1,4,3,3,1,3,5,11,10,11,11,10.5,2.0,27.5
1,0,16,1,1,0,2,2,other,other,course,mother,2,2,0,0,1,0,1,1,1,1,0,4,4,4,1,1,5,0,12,12,12,12.0,1.0,9.0
1,0,15,1,1,0,1,1,at_home,services,other,mother,1,1,1,0,1,0,0,1,1,0,1,4,1,3,1,1,2,6,10,10,10,10.0,1.0,18.0
1,0,15,1,1,0,3,3,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,4,4,2,3,5,4,10,10,11,10.0,2.5,19.0
1,0,16,1,1,0,2,3,at_home,services,course,mother,2,2,0,0,0,0,0,1,1,0,0,4,5,2,1,2,5,0,16,17,17,16.5,1.5,11.0
1,0,15,1,0,0,2,1,at_home,other,home,mother,2,1,0,0,0,0,0,1,0,0,0,1,3,4,1,1,1,0,6,8,9,7.0,1.0,9.0
1,0,17,1,1,0,3,2,at_home,other,course,father,1,2,1,0,0,0,0,1,1,0,1,4,5,4,1,2,5,0,10,10,10,10.0,1.5,13.0
1,0,17,1,1,0,1,1,other,other,other,father,1,1,1,0,1,0,0,0,0,1,0,5,4,4,2,2,5,0,6,6,7,6.0,2.0,14.0
1,0,15,1,1,0,4,4,teacher,other,course,mother,2,1,0,0,0,0,0,1,1,1,1,1,5,1,3,5,5,0,13,14,14,13.5,4.0,17.0
1,0,16,0,0,1,2,2,at_home,other,reputation,mother,2,4,0,0,0,0,1,0,0,0,1,1,2,1,1,1,1,4,10,9,11,9.5,1.0,11.0
1,0,15,1,0,0,1,1,at_home,services,reputation,father,2,2,0,0,1,0,0,1,1,1,0,5,4,3,1,2,4,0,10,10,10,10.0,1.5,10.0
1,0,15,1,0,0,1,1,other,services,course,mother,2,1,1,0,1,0,0,1,1,1,1,4,4,3,1,2,2,4,6,7,8,6.5,1.5,19.0
1,0,16,1,1,0,0,2,other,other,other,mother,2,1,0,0,1,0,1,1,1,0,0,3,2,3,1,2,2,0,12,11,12,11.5,1.5,9.0
1,0,17,1,1,0,2,3,other,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,5,5,5,1,3,3,2,10,11,12,10.5,2.0,16.0
1,0,15,1,1,0,3,3,other,services,course,father,2,1,0,0,0,0,0,0,1,1,0,4,1,3,1,1,4,0,14,16,16,15.0,1.0,7.0
1,0,16,1,1,0,4,4,teacher,teacher,course,mother,2,3,0,0,0,0,1,1,1,1,1,4,2,2,1,1,4,6,16,16,17,16.0,1.0,15.0
1,0,15,1,1,0,1,2,other,services,course,mother,2,1,0,0,0,0,0,1,1,0,0,5,1,2,1,1,1,3,11,13,13,12.0,1.0,11.5
1,0,16,1,1,0,2,3,other,services,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,5,4,1,2,1,2,15,15,15,15.0,1.5,14.0
1,0,16,1,1,0,2,2,other,other,course,mother,3,2,0,0,1,0,0,1,1,1,0,4,4,5,1,1,4,4,9,10,11,9.5,1.0,15.0
1,0,16,0,1,0,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,0,10,8,8,9.0,1.5,10.0
1,0,16,0,1,0,1,2,other,services,course,mother,1,3,1,0,1,0,0,1,1,0,0,1,3,2,1,2,4,3,9,8,8,8.5,1.5,14.5
1,0,15,0,1,0,2,1,at_home,other,home,mother,1,2,0,1,1,0,0,0,1,1,0,4,4,2,3,3,2,0,9,10,9,9.5,3.0,13.0
1,0,16,0,1,0,1,1,at_home,other,course,father,1,2,0,0,1,0,0,0,1,0,1,5,4,3,2,1,2,0,13,14,15,13.5,1.5,10.0
1,0,16,1,1,0,1,1,other,other,home,father,4,4,0,0,1,0,0,0,1,1,0,4,3,2,1,1,1,0,13,10,13,11.5,1.0,6.0
1,0,16,1,1,0,1,1,at_home,other,other,father,4,3,0,1,1,0,0,1,1,0,0,4,4,3,1,1,5,2,10,9,10,9.5,1.0,11.0
1,0,15,1,1,0,1,1,at_home,other,home,father,2,2,0,0,1,0,1,1,1,1,0,4,3,3,1,1,2,1,11,10,11,10.5,1.0,9.5
1,0,16,1,1,0,1,1,at_home,other,other,mother,2,1,0,0,0,0,1,1,1,1,1,4,2,2,4,3,2,0,13,12,14,12.5,3.5,13.0
1,0,15,1,1,0,1,1,at_home,at_home,course,father,3,2,0,0,1,0,0,1,1,0,0,4,2,1,1,2,2,0,13,14,14,13.5,1.5,8.0
1,0,15,1,0,0,2,2,other,other,other,father,1,3,0,1,1,0,0,1,1,0,0,4,4,3,2,2,5,2,14,11,12,12.5,2.0,13.0
1,0,18,0,1,0,1,2,other,other,course,father,1,2,1,0,1,0,1,1,1,1,1,3,4,4,2,3,5,9,9,8,8,8.5,2.5,27.5
1,0,16,1,1,0,2,2,other,services,course,father,3,2,0,0,1,0,1,1,1,1,0,5,3,4,1,1,2,1,14,13,14,13.5,1.0,9.5
1,0,15,1,1,0,3,3,services,other,reputation,mother,1,2,0,0,1,0,0,1,1,1,1,4,5,4,1,1,1,4,13,12,12,12.5,1.0,16.0
1,0,16,1,1,0,2,2,at_home,other,course,mother,2,2,1,0,1,0,1,0,1,0,0,4,4,4,2,3,5,2,12,11,12,11.5,2.5,17.0
1,0,16,1,0,0,2,2,other,other,home,father,3,1,0,0,1,0,1,1,1,0,1,4,3,2,1,1,4,0,14,14,16,14.0,1.0,9.0
1,0,15,0,1,0,2,2,other,services,course,mother,2,3,0,0,1,0,1,1,1,0,0,5,3,2,1,1,4,0,12,13,14,12.5,1.0,7.0
1,0,16,1,0,0,2,1,other,other,home,mother,1,1,0,0,1,0,0,1,1,1,1,5,4,3,1,1,5,2,10,8,8,9.0,1.0,13.0
1,0,16,1,1,0,1,1,at_home,other,course,father,2,2,3,1,1,0,0,1,1,0,0,3,4,3,1,1,1,0,7,7,8,7.0,1.0,15.0
1,0,17,0,1,0,2,2,other,at_home,course,mother,1,1,0,0,1,0,1,1,0,0,0,4,5,3,1,1,5,4,9,9,10,9.0,1.0,17.0
1,0,19,0,1,0,2,3,at_home,services,course,other,1,1,1,0,0,0,0,1,0,1,1,4,4,4,1,1,2,0,9,9,10,9.0,1.0,12.0
1,0,17,1,1,0,2,1,at_home,other,course,mother,3,1,0,0,1,0,1,1,0,0,1,5,5,3,1,1,3,2,9,10,11,9.5,1.0,14.0
1,0,15,1,0,0,1,1,at_home,other,course,mother,2,1,0,0,1,0,0,1,0,0,1,5,2,1,1,3,4,0,9,10,9,9.5,2.0,10.0
1,0,16,1,1,0,2,2,other,other,course,father,3,2,0,0,1,0,0,1,0,1,0,3,4,5,1,2,1,1,9,10,11,9.5,1.5,11.5
1,0,16,0,0,1,2,2,other,other,home,mother,1,1,0,0,1,0,0,1,0,0,0,4,3,4,1,2,1,6,7,7,8,7.0,1.5,19.0
1,0,17,1,1,0,2,2,at_home,other,course,mother,2,2,0,0,1,0,0,1,1,1,0,4,3,5,1,2,4,0,11,10,11,10.5,1.5,9.0
1,0,16,0,1,0,2,2,other,services,course,father,1,1,1,0,1,1,1,0,1,1,0,4,4,3,1,4,3,1,9,10,10,9.5,2.5,16.5
1,0,18,1,0,1,3,2,other,other,course,other,2,3,2,0,1,0,0,0,0,0,1,3,3,2,1,1,2,6,7,9,10,8.0,1.0,20.0
1,0,19,0,1,0,1,1,at_home,services,course,mother,1,3,1,0,0,0,1,1,0,0,1,5,3,1,1,1,3,6,7,9,9,8.0,1.0,18.0
1,0,18,1,1,0,1,1,at_home,at_home,course,mother,2,1,1,0,0,0,0,0,0,1,1,3,2,3,1,1,2,4,9,11,10,10.0,1.0,16.0
1,0,19,0,1,0,1,1,other,other,course,other,2,2,1,0,1,0,0,1,1,1,1,1,1,4,4,1,1,12,7,8,9,7.5,2.5,29.0
1,0,16,1,1,1,2,2,health,other,course,mother,1,2,0,0,0,0,0,0,1,0,1,3,3,2,1,1,3,2,8,10,10,9.0,1.0,11.0
1,0,17,0,1,0,0,1,other,at_home,course,father,2,1,0,0,0,0,1,0,1,0,0,2,4,4,3,5,5,5,9,9,10,9.0,4.0,23.5
1,0,16,1,0,0,1,2,at_home,other,course,mother,1,2,0,0,0,0,1,1,0,1,0,4,4,5,1,3,3,0,8,9,9,8.5,2.0,11.0
1,0,16,0,1,0,3,3,other,other,reputation,mother,1,1,0,0,0,0,1,1,0,1,1,4,5,4,1,1,4,0,14,13,13,13.5,1.0,11.0
1,0,16,1,0,0,1,1,services,services,home,mother,1,1,0,0,1,0,1,1,1,1,1,4,4,4,2,2,4,2,14,14,14,14.0,2.0,15.0
1,0,16,0,1,0,2,1,other,services,course,mother,1,2,0,0,1,0,1,1,1,1,0,5,3,3,1,1,1,0,14,13,14,13.5,1.0,8.0
1,0,16,0,1,0,2,2,services,other,course,mother,1,1,0,0,1,1,1,1,1,0,1,4,2,5,1,2,5,0,17,16,16,16.5,1.5,9.0
1,0,16,0,1,0,1,1,other,other,course,other,1,4,0,1,1,0,1,1,1,1,0,2,2,1,1,1,5,0,14,14,14,14.0,1.0,5.0
1,0,19,0,0,0,2,2,other,other,home,mother,1,3,0,0,0,0,0,1,1,1,1,5,4,5,1,1,1,0,12,13,13,12.5,1.0,8.0
1,0,17,1,1,0,1,1,at_home,other,reputation,mother,2,1,0,0,1,0,1,0,1,1,1,4,4,5,1,2,5,0,11,11,11,11.0,1.5,11.0
1,0,20,0,1,0,3,3,at_home,services,other,mother,2,2,1,0,0,0,1,1,1,1,1,3,3,4,2,4,3,8,11,9,10,10.0,3.0,26.0
1,0,17,0,0,0,1,1,other,services,course,father,1,3,0,0,1,0,0,1,1,0,1,4,3,3,1,1,3,0,11,11,10,11.0,1.0,7.0
1,0,16,1,0,0,1,1,at_home,other,course,father,3,2,0,0,1,0,0,1,1,0,0,5,3,2,1,1,1,0,16,17,18,16.5,1.0,8.0
1,0,17,1,1,0,2,2,other,other,reputation,mother,2,2,0,0,1,0,1,1,1,0,0,5,3,2,1,1,1,0,15,17,17,16.0,1.0,8.0
1,0,17,0,1,1,1,0,other,other,other,mother,2,2,0,0,0,0,0,1,1,1,1,4,4,5,1,1,4,1,11,9,10,10.0,1.0,10.5
1,0,18,1,1,0,1,1,at_home,other,other,mother,1,2,1,0,1,0,0,1,1,1,1,4,3,2,1,1,5,9,7,7,7,7.0,1.0,23.5
1,0,16,0,1,0,3,1,other,other,course,mother,1,1,0,0,0,0,1,1,1,1,0,3,1,3,1,3,1,0,8,6,8,7.0,2.0,9.0
1,0,16,0,1,0,3,2,services,at_home,course,mother,1,1,0,0,0,0,0,1,1,1,0,3,1,3,1,4,3,2,7,6,7,6.5,2.5,13.0
1,0,18,0,0,0,1,1,other,at_home,reputation,mother,2,2,0,1,0,0,0,1,1,0,0,2,3,5,1,4,3,8,9,8,10,8.5,2.5,23.0
1,0,16,1,1,0,4,4,health,teacher,reputation,father,1,2,0,0,0,0,1,0,1,1,1,4,3,3,2,3,2,0,14,16,16,15.0,2.5,11.0
1,0,16,1,0,0,1,2,other,other,reputation,mother,2,1,0,0,0,0,1,1,1,1,0,5,4,5,1,4,2,0,14,14,15,14.0,2.5,13.0
1,0,18,0,1,1,2,4,other,services,reputation,father,1,2,1,0,1,0,0,1,1,1,0,2,3,2,1,3,1,8,8,5,8,6.5,2.0,24.0
1,0,16,0,0,0,1,1,at_home,other,other,mother,3,2,0,0,1,0,0,1,1,1,0,4,3,2,1,3,5,6,6,8,8,7.0,2.0,19.0
1,0,16,1,1,0,2,3,at_home,services,other,mother,2,2,0,0,1,0,1,1,1,1,0,3,3,3,1,1,2,0,8,10,10,9.0,1.0,8.0
1,0,16,0,1,0,4,4,health,health,course,mother,1,2,0,0,1,0,0,1,1,1,1,4,3,4,1,2,3,4,8,8,8,8.0,1.5,15.0
1,0,16,1,0,0,3,4,at_home,other,other,mother,3,2,0,0,1,0,0,0,1,0,0,4,2,1,1,1,2,2,7,9,8,8.0,1.0,10.0
1,0,17,1,1,0,4,1,other,other,other,mother,1,1,0,0,0,0,0,1,1,1,1,4,2,3,1,2,5,1,13,14,14,13.5,1.5,10.5
1,0,17,1,1,0,2,2,at_home,other,other,mother,1,1,0,0,1,1,0,1,1,1,0,5,1,3,1,2,5,5,9,9,9,9.0,1.5,15.5
1,0,16,0,0,0,4,4,services,services,other,father,2,1,0,0,1,0,0,1,1,0,0,5,1,3,1,2,5,1,11,11,11,11.0,1.5,9.5
1,0,16,0,0,0,2,1,other,services,other,mother,1,2,0,0,0,0,0,1,1,1,1,3,2,2,1,1,3,0,14,15,16,14.5,1.0,7.0
1,0,16,1,0,0,2,2,other,other,course,mother,1,3,0,0,1,0,0,0,1,0,1,4,3,3,2,2,5,2,11,11,11,11.0,2.0,12.0
1,0,16,0,0,0,4,1,other,other,home,mother,2,2,0,0,1,0,1,1,1,1,0,1,2,4,2,2,1,8,9,10,10,9.5,2.0,21.0
1,0,17,0,1,0,3,2,at_home,other,home,mother,2,1,0,0,0,0,0,1,1,0,1,4,3,3,2,2,1,5,9,11,11,10.0,2.0,18.5
1,0,17,1,1,0,2,2,other,other,other,mother,2,2,0,1,0,1,0,1,1,0,0,5,1,3,1,1,5,0,11,9,11,10.0,1.0,6.0
1,0,16,0,1,0,4,4,teacher,services,course,mother,2,3,0,0,1,0,0,1,1,1,1,5,3,5,1,4,5,1,10,11,12,10.5,2.5,11.5
1,0,17,0,1,0,4,4,health,health,course,father,1,2,0,0,1,0,0,1,1,1,0,5,2,5,1,1,5,0,13,15,16,14.0,1.0,7.0
1,0,17,0,1,1,1,1,at_home,at_home,other,mother,1,2,0,0,0,0,1,1,1,1,1,4,5,5,1,2,3,2,11,10,11,10.5,1.5,14.0
1,0,17,1,1,0,4,2,other,other,course,mother,2,2,0,1,1,0,0,0,1,1,0,4,3,3,2,3,5,0,17,18,18,17.5,2.5,11.0
1,0,17,1,1,0,1,1,at_home,at_home,course,father,2,1,0,0,1,0,1,1,0,1,1,3,5,5,2,2,4,3,10,11,10,10.5,2.0,17.5
1,0,16,1,1,0,1,2,other,other,home,father,1,3,0,1,1,0,0,0,1,1,1,4,3,4,1,1,3,5,13,14,13,13.5,1.0,14.5
1,0,17,1,1,0,3,1,other,other,course,mother,2,2,3,0,1,0,1,0,1,1,1,5,4,4,1,1,5,2,7,9,10,8.0,1.0,18.0
1,0,16,1,0,0,2,2,other,services,course,father,1,2,0,0,0,0,1,1,1,0,1,5,4,3,1,1,1,0,11,13,12,12.0,1.0,9.0
1,0,16,0,1,1,3,2,services,at_home,course,mother,2,2,2,0,1,0,1,1,1,0,1,2,5,5,1,1,1,8,5,5,7,5.0,1.0,26.0
1,0,17,0,1,0,1,1,other,at_home,course,mother,1,1,0,0,1,0,1,1,1,0,0,4,3,2,1,2,5,9,7,9,10,8.0,1.5,23.5
1,0,18,1,1,1,4,3,services,services,course,mother,1,1,0,0,1,0,0,1,1,1,0,5,4,4,3,4,2,8,10,11,10,10.5,3.5,27.0
1,0,18,0,1,1,1,2,at_home,other,course,mother,2,2,2,0,1,0,0,1,1,0,0,4,3,3,1,1,5,2,6,8,8,7.0,1.0,15.0
1,0,19,0,0,1,1,1,at_home,other,course,mother,1,1,0,0,1,0,0,1,0,0,0,1,4,4,1,1,5,0,6,8,7,7.0,1.0,10.0
1,0,18,1,1,0,2,2,other,other,other,mother,2,1,1,0,0,0,0,1,0,1,1,5,5,5,1,1,3,0,8,6,0,7.0,1.0,13.0
1,0,17,1,1,0,0,0,at_home,other,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,5,0,10,11,11,10.5,1.0,10.0
1,0,17,1,0,1,3,1,other,at_home,course,other,2,3,0,0,1,1,0,1,0,0,0,4,2,3,2,2,3,5,8,7,8,7.5,2.0,15.5
1,0,17,0,1,0,4,2,teacher,services,home,mother,1,2,0,1,1,0,1,1,1,1,0,5,5,5,1,3,5,0,8,8,0,8.0,2.0,12.0
1,0,18,1,0,0,2,2,services,services,course,mother,1,2,1,0,1,0,1,1,1,1,0,2,3,3,1,2,4,3,7,6,8,6.5,1.5,15.5
1,0,17,0,1,0,4,1,health,at_home,course,mother,1,1,0,0,1,0,0,1,1,0,1,3,2,2,1,1,5,0,8,10,9,9.0,1.0,8.0
1,0,17,0,0,0,1,2,at_home,other,course,father,1,1,0,0,0,0,0,1,1,1,0,5,5,1,1,1,3,0,7,10,10,8.5,1.0,11.0
1,0,18,0,1,0,1,1,other,other,course,mother,3,2,2,0,0,0,1,1,1,0,1,3,4,4,2,2,5,3,7,8,7,7.5,2.0,19.5
1,0,18,0,1,0,2,2,services,at_home,reputation,father,2,2,0,0,0,0,1,0,1,1,0,4,3,5,1,1,1,2,12,13,14,12.5,1.0,11.0
1,0,17,0,1,0,3,3,services,services,course,mother,2,1,0,0,1,0,0,1,1,1,0,4,4,3,1,1,4,0,11,12,13,11.5,1.0,10.0
1,0,18,0,0,1,1,2,at_home,other,reputation,mother,2,2,0,0,0,0,0,1,1,1,0,4,4,3,1,2,4,0,12,13,14,12.5,1.5,10.0
