school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.5,'at_home','services','home','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.0,0.5,0.0,11,12,13
'GP','f',0.6000000000000001,'R','GT3','T',1.0,1.0,'teacher','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.5,0.75,0.5,0.25,0.75,0.5333333333333333,10,11,12
'GP','f',0.6000000000000001,'R','GT3','T',0.5,0.25,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','no','yes','yes',0.75,0.5,1.0,0.0,0.25,0.5,0.8,8,9,10
'GP','f',0.6000000000000001,'U','LE3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','no','yes','no','no',0.75,0.75,0.5,0.0,0.0,0.5,0.13333333333333333,13,13,13
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.25,'other','other','home','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.25,1.0,0.0,0.25,0.0,0.5333333333333333,14,14,15
'GP','f',0.40000000000000036,'U','GT3','T',0.5,1.0,'at_home','health','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.5,0.0,0.0,0.0,0.4,15,16,16
'GP','f',0.40000000000000036,'U','LE3','T',0.5,0.5,'services','other','course','mother',0.3333333333333333,0.5,0.0,'yes','yes','no','no','yes','yes','yes','yes',0.75,0.75,0.75,0.5,0.5,1.0,0.4,12,12,12
'GP','f',0.6000000000000001,'R','GT3','A',0.75,0.5,'other','services','home','mother',0.3333333333333333,0.5,0.0,'no','no','no','no','no','no','yes','yes',0.75,0.0,0.0,0.0,0.0,1.0,1.0,12,9,10
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','services','reputation','father',0.6666666666666667,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.25,0.5,0.0,0.0,0.0,0.5333333333333333,13,15,15
'GP','f',0.6000000000000001,'U','GT3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'yes','no','no','yes','yes','yes','yes','no',1.0,0.75,0.75,0.0,0.0,0.75,0.0,12,13,13
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','no','yes','yes','no',1.0,0.75,1.0,0.0,0.25,1.0,0.8,12,12,14
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.25,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.5,0.0,0.0,0.0,1.0,0.6666666666666666,12,13,14
'GP','f',0.40000000000000036,'U','GT3','T',0.25,0.25,'services','teacher','reputation','mother',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.5,0.0,13,13,14
'GP','f',0.8000000000000003,'U','GT3','T',1.0,1.0,'health','other','reputation','other',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.25,0.5,0.75,0.5,0.5,0.25,0.13333333333333333,14,13,13
'GP','f',0.6000000000000001,'U','LE3','T',1.0,0.75,'other','other','home','other',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.75,1.0,0.0,0.25,0.25,0.0,13,14,14
'GP','f',0.6000000000000001,'U','LE3','A',1.0,1.0,'health','other','home','mother',0.0,0.5,0.0,'no','yes','yes','no','yes','yes','yes','yes',0.75,0.25,0.75,0.0,0.0,0.75,0.0,14,15,15
'GP','f',0.40000000000000036,'R','GT3','T',1.0,1.0,'services','services','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.75,0.0,0.0,1.0,0.0,7,7,8
'GP','f',0.40000000000000036,'U','GT3','T',1.0,0.5,'other','other','reputation','mother',0.3333333333333333,1.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.5,0.0,16,16,16
'GP','f',0.6000000000000001,'U','GT3','T',0.25,1.0,'other','teacher','home','mother',0.0,0.5,0.0,'yes','yes','no','no','no','yes','no','yes',0.5,0.75,0.75,0.0,0.25,1.0,0.13333333333333333,10,10,11
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.25,'services','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.25,0.0,0.13333333333333333,12,12,15
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.75,'other','other','course','father',0.3333333333333333,0.5,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.25,0.0,0.0,0.0,0.5,0.13333333333333333,11,12,14
'GP','f',0.40000000000000036,'R','GT3','T',1.0,1.0,'teacher','teacher','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.0,1.0,0.13333333333333333,15,16,17
'GP','f',0.6000000000000001,'U','GT3','T',1.0,0.75,'other','other','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,0.75,0.0,0.0,1.0,0.13333333333333333,14,15,17
'GP','f',0.6000000000000001,'U','LE3','T',1.0,0.75,'health','services','course','mother',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.5,0.25,0.75,0.0,0.75,0.0,0.5333333333333333,12,12,15
'GP','f',0.40000000000000036,'R','GT3','T',0.75,1.0,'at_home','services','course','father',0.0,1.0,0.0,'no','yes','no','yes','no','yes','yes','no',0.75,0.5,0.75,0.5,1.0,1.0,0.13333333333333333,15,15,17
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.75,'at_home','other','course','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.0,0.75,0.0,0.0,0.5,0.5333333333333333,11,12,14
'GP','f',0.6000000000000001,'U','GT3','T',1.0,1.0,'teacher','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.75,0.75,1.0,0.5,1.0,0.0,12,11,13
'GP','f',0.6000000000000001,'U','GT3','T',0.75,1.0,'other','other','course','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',1.0,0.75,0.75,0.0,0.0,0.0,0.26666666666666666,11,12,14
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'health','health','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.75,0.0,0.25,1.0,0.13333333333333333,14,15,17
'GP','f',0.40000000000000036,'U','GT3','A',1.0,0.75,'services','services','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',1.0,0.25,0.25,0.0,0.25,1.0,0.9333333333333333,15,14,17
'GP','f',0.40000000000000036,'U','LE3','A',0.75,0.75,'services','other','home','mother',0.0,0.5,0.0,'yes','yes','no','no','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,1.0,0.0,12,12,13
'GP','f',0.40000000000000036,'U','LE3','T',0.5,0.25,'other','other','home','father',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,0.25,0.5,0.5,0.25,0.25,0.13333333333333333,11,12,14
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.5,'other','other','course','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,1.0,0.5,0.75,1.0,0.13333333333333333,10,10,10
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','other','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','no','yes',0.75,0.25,0.25,0.0,0.0,0.5,0.26666666666666666,14,13,13
'GP','f',0.40000000000000036,'R','LE3','T',0.5,0.5,'services','services','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',0.5,0.5,0.25,0.5,0.25,0.5,0.0,11,11,10
'GP','f',0.40000000000000036,'U','LE3','T',0.0,0.5,'at_home','at_home','home','father',0.3333333333333333,1.0,0.0,'no','no','no','no','yes','yes','yes','no',0.5,0.5,0.5,0.5,0.5,0.25,0.0,14,14,15
'GP','f',0.6000000000000001,'U','GT3','T',0.25,0.25,'other','other','home','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.75,1.0,1.0,0.0,0.25,0.25,0.0,14,14,14
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','services','course','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.75,0.75,0.0,0.5,0.75,0.0,13,12,13
'GP','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'teacher','teacher','course','mother',0.3333333333333333,1.0,0.0,'no','yes','no','no','no','yes','yes','yes',0.75,0.5,0.5,0.0,0.25,0.75,0.26666666666666666,15,14,15
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.75,'at_home','other','course','mother',0.0,0.0,0.0,'no','yes','yes','yes','yes','yes','yes','no',0.75,0.25,1.0,0.5,1.0,1.0,0.13333333333333333,11,12,11
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.5,'at_home','other','course','mother',1.0,0.5,0.0,'no','no','no','yes','yes','yes','no','yes',0.75,0.25,1.0,0.0,0.0,0.25,0.13333333333333333,10,9,10
'GP','f',0.40000000000000036,'R','GT3','T',0.5,1.0,'at_home','other','course','father',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.75,0.5,0.0,0.0,1.0,0.0,15,15,15
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.75,'services','services','home','mother',0.0,0.5,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.5,0.75,0.0,0.0,0.75,0.5333333333333333,10,11,12
'GP','f',0.6000000000000001,'U','LE3','T',0.5,0.5,'other','other','home','other',0.0,0.5,0.0,'no','no','no','yes','no','yes','yes','yes',0.75,0.5,0.5,0.0,0.0,0.25,0.0,10,9,12
'GP','f',0.40000000000000036,'U','GT3','T',0.75,1.0,'services','other','course','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','no',0.75,0.75,1.0,0.0,0.5,1.0,0.5333333333333333,11,13,14
'GP','f',0.40000000000000036,'U','GT3','T',0.75,0.5,'other','other','home','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.25,0.5,0.5,0.25,0.0,12,13,15
'GP','f',0.40000000000000036,'R','GT3','A',0.75,0.5,'other','other','home','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.5,0.5,0.25,0.0,14,14,16
'GP','f',0.6000000000000001,'U','GT3','T',0.5,0.75,'at_home','other','course','mother',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.25,0.5,0.0,11,12,14
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.5,'other','services','other','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','yes',1.0,0.75,0.5,0.5,0.5,0.0,0.26666666666666666,14,16,17
'GP','f',0.40000000000000036,'U','GT3','T',1.0,0.75,'health','other','reputation','mother',0.0,1.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.75,0.5,0.0,0.5,0.75,0.0,11,12,13
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.25,'services','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.5,0.75,0.5,0.25,0.0,0.6666666666666666,12,15,15
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.25,'services','other','reputation','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,1.0,0.5,0.75,0.75,0.26666666666666666,12,16,16
'GP','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'services','services','reputation','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.75,0.0,0.5,0.75,0.0,13,17,17
'GP','f',0.6000000000000001,'U','LE3','T',1.0,0.5,'teacher','other','course','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.25,0.25,0.0,0.0,0.5,0.0,14,17,17
'GP','f',1.0,'R','GT3','T',0.25,0.25,'other','other','reputation','other',0.3333333333333333,1.0,0.0,'no','no','no','no','yes','yes','yes','yes',0.5,0.25,0.25,0.0,0.5,0.5,0.5333333333333333,11,15,15
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.5,'at_home','other','reputation','father',0.0,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.75,0.0,0.25,0.25,0.3333333333333333,14,17,17
'GP','f',0.6000000000000001,'U','LE3','A',0.5,0.5,'services','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.0,0.75,0.0,0.5,0.75,0.6666666666666666,14,17,17
'GP','f',0.6000000000000001,'U','GT3','T',0.75,0.5,'services','other','home','mother',0.0,0.5,0.0,'no','yes','no','yes','no','yes','yes','yes',0.5,0.0,0.25,0.0,0.25,0.0,0.26666666666666666,10,13,13
'MS','f',0.20000000000000018,'U','GT3','T',0.25,0.75,'at_home','other','other','father',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','no','yes','yes',0.75,0.5,0.5,0.0,0.5,1.0,0.7333333333333333,10,11,11
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.5,'other','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.75,0.75,0.0,0.0,1.0,0.0,12,12,12
'MS','f',0.0,'R','GT3','T',0.75,0.75,'at_home','other','course','mother',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','yes','no',1.0,0.75,0.75,0.5,0.5,1.0,0.26666666666666666,10,10,11
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.75,'at_home','services','course','mother',0.3333333333333333,0.5,0.0,'no','no','no','no','yes','yes','no','no',0.75,1.0,0.25,0.0,0.25,1.0,0.0,16,17,17
'MS','f',0.0,'R','LE3','T',0.5,0.25,'at_home','other','home','mother',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','no','no','no',0.0,0.5,0.75,0.0,0.0,0.0,0.0,6,8,9
'MS','f',0.0,'R','GT3','T',1.0,1.0,'teacher','other','course','mother',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','yes','yes',0.0,1.0,0.0,1.0,1.0,1.0,0.0,13,14,14
'MS','f',0.0,'R','LE3','T',0.25,0.25,'at_home','services','reputation','father',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',1.0,0.75,0.5,0.0,0.25,0.75,0.0,10,10,10
'MS','f',0.20000000000000018,'R','GT3','T',0.0,0.5,'other','other','other','mother',0.3333333333333333,0.0,0.0,'no','yes','no','yes','yes','yes','no','no',0.5,0.25,0.5,0.0,0.25,0.25,0.0,12,11,12
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.75,'other','other','course','mother',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','yes','no',1.0,1.0,1.0,0.0,0.5,0.5,0.13333333333333333,10,11,12
'MS','f',0.0,'R','GT3','T',0.75,0.75,'other','services','course','father',0.3333333333333333,0.0,0.0,'no','no','no','no','no','yes','yes','no',0.75,0.0,0.5,0.0,0.0,0.75,0.0,14,16,16
'MS','f',0.20000000000000018,'R','GT3','T',1.0,1.0,'teacher','teacher','course','mother',0.3333333333333333,1.0,0.0,'no','no','no','yes','yes','yes','yes','yes',0.75,0.25,0.25,0.0,0.0,0.75,0.4,16,16,17
'MS','f',0.0,'R','GT3','T',0.25,0.5,'other','services','course','mother',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','no','no',1.0,0.0,0.25,0.0,0.0,0.0,0.2,11,13,13
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.75,'other','services','course','mother',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,1.0,0.75,0.0,0.25,0.0,0.13333333333333333,15,15,15
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.5,'other','other','course','mother',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.75,1.0,0.0,0.0,0.75,0.26666666666666666,9,10,11
'MS','f',0.0,'U','GT3','T',0.5,0.25,'at_home','other','home','mother',0.0,0.5,0.0,'yes','yes','no','no','no','yes','yes','no',0.75,0.75,0.25,1.0,0.5,0.25,0.0,9,10,9
'MS','f',0.20000000000000018,'U','GT3','T',0.25,0.25,'at_home','other','course','father',0.0,0.5,0.0,'no','yes','no','no','no','yes','no','yes',1.0,0.75,0.5,0.5,0.0,0.25,0.0,13,14,15
'MS','f',0.20000000000000018,'R','GT3','T',0.25,0.25,'at_home','other','other','father',1.0,1.0,0.0,'yes','yes','no','no','yes','yes','no','no',0.75,0.75,0.5,0.0,0.0,1.0,0.13333333333333333,10,9,10
'MS','f',0.0,'R','GT3','T',0.25,0.25,'at_home','other','home','father',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.75,0.5,0.5,0.0,0.0,0.25,0.06666666666666667,11,10,11
'MS','f',0.0,'R','GT3','T',0.25,0.25,'at_home','at_home','course','father',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','yes','no','no',0.75,0.25,0.0,0.0,0.25,0.25,0.0,13,14,14
'MS','f',0.0,'R','LE3','T',0.5,0.5,'other','other','other','father',0.0,1.0,0.0,'yes','yes','no','no','yes','yes','no','no',0.75,0.75,0.5,0.5,0.25,1.0,0.13333333333333333,14,11,12
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.5,'other','services','course','father',0.6666666666666667,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.75,0.0,0.0,0.25,0.06666666666666667,14,13,14
'MS','f',0.0,'R','GT3','T',0.75,0.75,'services','other','reputation','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,1.0,0.75,0.0,0.0,0.0,0.26666666666666666,13,12,12
'MS','f',0.20000000000000018,'R','LE3','T',0.5,0.5,'other','other','home','father',0.6666666666666667,0.0,0.0,'no','yes','no','yes','yes','yes','no','yes',0.75,0.5,0.25,0.0,0.0,0.75,0.0,14,14,16
'MS','f',0.0,'U','GT3','T',0.5,0.5,'other','services','course','mother',0.3333333333333333,1.0,0.0,'no','yes','no','yes','yes','yes','no','no',1.0,0.5,0.25,0.0,0.0,0.75,0.0,12,13,14
'MS','f',0.20000000000000018,'R','LE3','T',0.5,0.25,'other','other','home','mother',0.0,0.0,0.0,'no','yes','no','no','yes','yes','yes','yes',1.0,0.75,0.5,0.0,0.0,1.0,0.13333333333333333,10,8,8
'MS','f',0.40000000000000036,'U','GT3','T',0.5,0.5,'other','at_home','course','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','no','no','no',0.75,1.0,0.5,0.0,0.0,1.0,0.26666666666666666,9,9,10
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.25,'at_home','other','course','mother',0.6666666666666667,0.0,0.0,'no','yes','no','yes','yes','no','no','yes',1.0,1.0,0.5,0.0,0.0,0.5,0.13333333333333333,9,10,11
'MS','f',0.0,'R','LE3','T',0.25,0.25,'at_home','other','course','mother',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','no','no','yes',1.0,0.25,0.0,0.0,0.5,0.75,0.0,9,10,9
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.5,'other','other','course','father',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','no','yes','no',0.5,0.75,1.0,0.0,0.25,0.0,0.06666666666666667,9,10,11
'MS','f',0.20000000000000018,'U','LE3','A',0.5,0.5,'other','other','home','mother',0.0,0.0,0.0,'no','yes','no','no','yes','no','no','no',0.75,0.5,0.75,0.0,0.25,0.0,0.4,7,7,8
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.5,'at_home','other','course','mother',0.3333333333333333,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,1.0,0.0,0.25,0.75,0.0,11,10,11
'MS','f',0.20000000000000018,'R','GT3','A',0.5,0.5,'health','other','course','mother',0.0,0.5,0.0,'no','no','no','no','no','yes','no','yes',0.5,0.5,0.25,0.0,0.0,0.5,0.13333333333333333,8,10,10
'MS','f',0.40000000000000036,'U','GT3','T',0.0,0.25,'other','at_home','course','father',0.3333333333333333,0.0,0.0,'no','no','no','yes','no','yes','no','no',0.25,0.75,0.75,1.0,1.0,1.0,0.3333333333333333,9,9,10
'MS','f',0.20000000000000018,'R','LE3','T',0.25,0.5,'at_home','other','course','mother',0.0,0.5,0.0,'no','no','no','yes','yes','no','yes','no',0.75,0.75,1.0,0.0,0.5,0.5,0.0,8,9,9
'MS','f',0.20000000000000018,'U','GT3','T',0.75,0.75,'other','other','reputation','mother',0.0,0.0,0.0,'no','no','no','yes','yes','no','yes','yes',0.75,1.0,0.75,0.0,0.0,0.75,0.0,14,13,13
'MS','f',0.20000000000000018,'R','LE3','T',0.25,0.25,'services','services','home','mother',0.0,0.0,0.0,'no','yes','no','yes','yes','yes','yes','yes',0.75,0.75,0.75,0.5,0.25,0.75,0.13333333333333333,14,14,14
'MS','f',0.20000000000000018,'U','GT3','T',0.5,0.25,'other','services','course','mother',0.0,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',1.0,0.5,0.5,0.0,0.0,0.0,0.0,14,13,14
'MS','f',0.20000000000000018,'U','GT3','T',0.5,0.5,'services','other','course','mother',0.0,0.0,0.0,'no','yes','yes','yes','yes','yes','no','yes',0.75,0.25,1.0,0.0,0.25,1.0,0.0,17,16,16
'MS','f',0.8000000000000003,'U','LE3','T',0.5,0.5,'other','other','home','mother',0.0,1.0,0.0,'no','no','no','no','yes','yes','yes','yes',1.0,0.75,1.0,0.0,0.0,0.0,0.0,12,13,13
'MS','f',0.40000000000000036,'R','GT3','T',0.25,0.25,'at_home','other','reputation','mother',0.3333333333333333,0.0,0.0,'no','yes','no','yes','no','yes','yes','yes',0.75,0.75,1.0,0.0,0.25,1.0,0.0,11,11,11
'MS','f',0.40000000000000036,'U','LE3','T',0.25,0.25,'other','services','course','father',0.0,1.0,0.0,'no','yes','no','no','yes','yes','no','yes',0.75,0.5,0.5,0.0,0.0,0.5,0.0,11,11,10
'MS','f',0.20000000000000018,'R','LE3','T',0.25,0.25,'at_home','other','course','father',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','yes','no','no',1.0,0.5,0.25,0.0,0.0,0.0,0.0,16,17,18
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.5,'other','other','reputation','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','no','no',1.0,0.5,0.25,0.0,0.0,0.0,0.0,15,17,17
'MS','f',0.40000000000000036,'U','GT3','A',0.25,0.0,'other','other','other','mother',0.3333333333333333,0.5,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,0.75,1.0,0.0,0.0,0.75,0.06666666666666667,11,9,10
'MS','f',0.20000000000000018,'U','GT3','T',0.75,0.25,'other','other','course','mother',0.0,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',0.5,0.0,0.5,0.0,0.5,0.0,0.0,8,6,8
'MS','f',0.20000000000000018,'U','GT3','T',0.75,0.5,'services','at_home','course','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','no',0.5,0.0,0.5,0.0,0.75,0.5,0.13333333333333333,7,6,7
'MS','f',0.6000000000000001,'U','LE3','T',0.25,0.25,'other','at_home','reputation','mother',0.3333333333333333,0.5,0.0,'yes','no','no','no','yes','yes','no','no',0.25,0.5,1.0,0.0,0.75,0.5,0.5333333333333333,9,8,10
'MS','f',0.20000000000000018,'R','GT3','T',1.0,1.0,'health','teacher','reputation','father',0.0,0.5,0.0,'no','no','no','yes','no','yes','yes','yes',0.75,0.5,0.5,0.5,0.5,0.25,0.0,14,16,16
'MS','f',0.20000000000000018,'R','LE3','T',0.25,0.5,'other','other','reputation','mother',0.3333333333333333,0.0,0.0,'no','no','no','yes','yes','yes','yes','no',1.0,0.75,1.0,0.0,0.75,0.25,0.0,14,14,15
'MS','f',0.20000000000000018,'U','LE3','T',0.25,0.25,'at_home','other','other','mother',0.6666666666666667,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',0.75,0.5,0.25,0.0,0.5,1.0,0.4,6,8,8
'MS','f',0.20000000000000018,'R','GT3','T',0.5,0.75,'at_home','services','other','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.5,0.5,0.5,0.0,0.0,0.25,0.0,8,10,10
'MS','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'health','health','course','mother',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','yes',0.75,0.5,0.75,0.0,0.25,0.5,0.26666666666666666,8,8,8
'MS','f',0.20000000000000018,'R','LE3','T',0.75,1.0,'at_home','other','other','mother',0.6666666666666667,0.5,0.0,'no','yes','no','no','no','yes','no','no',0.75,0.25,0.0,0.0,0.0,0.25,0.13333333333333333,7,9,8
'MS','f',0.40000000000000036,'R','GT3','T',1.0,0.25,'other','other','other','mother',0.0,0.0,0.0,'no','no','no','no','yes','yes','yes','yes',0.75,0.25,0.5,0.0,0.25,1.0,0.06666666666666667,13,14,14
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.5,'at_home','other','other','mother',0.0,0.0,0.0,'no','yes','yes','no','yes','yes','yes','no',1.0,0.0,0.5,0.0,0.25,1.0,0.3333333333333333,9,9,9
'MS','f',0.20000000000000018,'U','LE3','T',1.0,1.0,'services','services','other','father',0.3333333333333333,0.0,0.0,'no','yes','no','no','yes','yes','no','no',1.0,0.0,0.5,0.0,0.25,1.0,0.06666666666666667,11,11,11
'MS','f',0.20000000000000018,'U','LE3','T',0.5,0.25,'other','services','other','mother',0.0,0.5,0.0,'no','no','no','no','yes','yes','yes','yes',0.5,0.25,0.25,0.0,0.0,0.5,0.0,14,15,16
'MS','f',0.20000000000000018,'R','LE3','T',0.5,0.5,'other','other','course','mother',0.0,1.0,0.0,'no','yes','no','no','no','yes','no','yes',0.75,0.5,0.5,0.5,0.25,1.0,0.13333333333333333,11,11,11
'MS','f',0.20000000000000018,'U','LE3','T',1.0,0.25,'other','other','home','mother',0.3333333333333333,0.5,0.0,'no','yes','no','yes','yes','yes','yes','no',0.0,0.25,0.75,0.5,0.25,0.0,0.5333333333333333,9,10,10
'MS','f',0.40000000000000036,'U','GT3','T',0.75,0.5,'at_home','other','home','mother',0.3333333333333333,0.0,0.0,'no','no','no','no','yes','yes','no','yes',0.75,0.5,0.5,0.5,0.25,0.0,0.3333333333333333,9,11,11
'MS','f',0.40000000000000036,'R','GT3','T',0.5,0.5,'other','other','other','mother',0.3333333333333333,0.5,0.0,'yes','no','yes','no','yes','yes','no','no',1.0,0.0,0.5,0.0,0.0,1.0,0.0,11,9,11
'MS','f',0.20000000000000018,'U','GT3','T',1.0,1.0,'teacher','services','course','mother',0.3333333333333333,1.0,0.0,'no','yes','no','no','yes','yes','yes','yes',1.0,0.5,1.0,0.0,0.75,1.0,0.06666666666666667,10,11,12
'MS','f',0.40000000000000036,'U','GT3','T',1.0,1.0,'health','health','course','father',0.0,0.5,0.0,'no','yes','no','no','yes','yes','yes','no',1.0,0.25,1.0,0.0,0.0,1.0,0.0,13,15,16
