school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,absences,G1,G2,G3,Gvg,Avgalc,Bum
1,1,18,0,0,0,1,1,other,services,home,father,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,10,10,10,10.0,1.5,16.0
1,1,18,1,0,0,1,1,at_home,other,other,mother,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,13,12,12,12.5,2.5,17.0
1,1,18,1,1,0,1,3,at_home,other,course,mother,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,10,10,10,10.0,3.0,18.0
1,1,18,0,0,0,4,4,teacher,services,other,mother,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,13,13,13,13.0,2.0,8.0
1,1,18,1,0,0,1,2,at_home,services,other,father,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,14,12,12,13.0,2.5,16.5
1,1,18,0,1,0,4,4,teacher,teacher,home,father,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,15,14,14,14.5,2.5,16.0
1,1,18,1,1,0,2,1,other,other,other,mother,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,7,6,7,6.5,2.0,19.5
1,1,17,0,1,0,2,3,other,services,home,father,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,11,11,10,11.0,1.0,12.0
1,1,19,1,1,0,1,1,other,services,other,mother,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,6,5,0,5.5,2.0,13.0
1,1,18,1,1,0,4,2,other,other,home,father,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,6,5,5,5.5,3.5,38.0
1,1,20,0,0,1,2,2,services,services,course,other,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,9,9,9,9.0,4.5,37.5
1,1,17,0,0,0,3,1,services,services,course,mother,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,14,16,16,15.0,3.5,19.5
1,1,21,1,1,0,1,1,other,other,course,other,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,10,8,7,9.0,3.0,25.5
1,1,18,1,0,0,3,2,services,other,course,mother,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,11,12,10,11.5,3.5,15.0
1,1,19,0,0,0,1,1,other,at_home,course,father,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,8,9,9,8.5,3.0,19.5
